X Gaze Data, Y Gaze Data, Time 
2207,531,241211545
2201,497,241211557
2187,433,241211567
2188,431,241211578
2185,431,241211590
2180,432,241211601
2178,426,241211612
2176,415,241211623
2175,414,241211634
2175,414,241211645
2165,428,241211656
2164,429,241211667
2166,422,241211682
2166,419,241211689
2167,417,241211701
2168,419,241211712
2166,434,241211723
2164,431,241211733
2160,429,241211745
2149,419,241211756
2143,415,241211768
2146,419,241211779
2151,428,241211789
2159,439,241211800
2156,442,241211812
2159,441,241211823
2164,447,241211833
2176,445,241211845
2180,447,241211856
2186,451,241211867
2187,453,241211879
2182,457,241211890
2183,458,241211900
2185,458,241211912
2187,464,241211927
2187,470,241211933
2178,467,241211945
2167,461,241211956
2175,466,241211967
2172,462,241211978
2172,463,241211990
2174,464,241212000
2176,474,241212012
2188,486,241212022
2189,485,241212034
2189,482,241212046
2171,472,241212056
2168,470,241212067
2167,470,241212079
2167,470,241212089
2169,470,241212100
2169,469,241212112
2163,478,241212122
2162,479,241212134
2154,481,241212147
2150,473,241212156
2138,456,241212167
2143,457,241212178
2170,446,241212189
2174,445,241212200
2181,444,241212212
2174,449,241212223
2177,447,241212233
2181,446,241212245
2183,449,241212256
2179,448,241212267
2182,457,241212278
2182,458,241212289
2182,456,241212299
2183,454,241212312
2185,456,241212322
2190,437,241212334
2160,450,241212345
2166,441,241212356
2164,439,241212366
2166,439,241212378
2186,441,241212389
2192,442,241212400
2201,448,241212411
2227,470,241212424
2216,468,241212433
2242,472,241212445
2233,483,241212456
2233,484,241212467
2225,481,241212478
2221,475,241212492
2219,463,241212499
2225,462,241212511
2257,464,241212523
2260,465,241212533
2266,469,241212545
2277,470,241212556
2287,476,241212569
2295,480,241212579
2299,478,241212589
2299,481,241212602
2293,475,241212611
2288,474,241212622
2289,471,241212632
2290,450,241212644
2289,448,241212655
2288,458,241212669
2276,457,241212678
2252,458,241212689
2244,461,241212701
2244,464,241212712
2234,464,241212722
2226,463,241212734
2212,468,241212745
2207,469,241212755
2192,473,241212766
2179,477,241212778
2167,482,241212791
2169,481,241212800
2122,470,241212811
2085,457,241212822
2077,455,241212833
2067,455,241212846
2068,455,241212856
2069,456,241212866
2064,453,241212878
2071,473,241212889
2061,469,241212900
2055,470,241212911
2036,471,241212922
2045,472,241212933
2030,474,241212944
2023,476,241212955
2020,482,241212966
2018,482,241212978
2001,473,241212988
2001,473,241212999
1991,467,241213011
1967,464,241213022
1978,466,241213032
1966,467,241213044
1953,468,241213055
1910,478,241213066
1904,478,241213078
1893,479,241213093
1883,480,241213101
1871,479,241213111
1838,491,241213122
1836,492,241213133
1831,493,241213145
1831,494,241213155
1832,494,241213166
1843,491,241213178
1848,489,241213187
1869,472,241213198
1864,477,241213210
1830,483,241213221
1826,485,241213233
1822,487,241213244
1817,495,241213255
1815,497,241213266
1805,505,241213276
1787,503,241213287
1772,501,241213299
1771,501,241213310
1771,508,241213322
1626,442,241213333
1577,415,241213344
1618,451,241213354
1486,244,241213400
1329,152,241213410
1313,120,241213422
1300,99,241213432
1276,60,241213443
1253,155,241213477
1253,152,241213487
1253,158,241213499
1259,158,241213509
1254,164,241213520
1122,83,241213565
1001,-8,241213577
1044,12,241213588
1057,20,241213599
1061,24,241213609
1065,108,241213623
1115,218,241213632
1095,138,241213645
1091,109,241213655
1095,102,241213666
1107,75,241213676
1064,44,241213689
1152,-38,241213743
1143,-30,241213754
1105,13,241213766
1100,19,241213777
1099,20,241213788
1082,55,241213800
1087,61,241213810
1093,64,241213821
1102,66,241213833
1105,67,241213842
1100,66,241213855
1116,70,241213876
1138,90,241213887
1138,92,241213900
1137,85,241213912
1136,84,241213921
1125,70,241213932
1123,67,241213944
1112,48,241213955
1118,31,241213966
1118,29,241213982
1118,30,241213987
1114,30,241213998
1126,10,241214022
1145,24,241214032
1158,21,241214043
1162,21,241214056
1166,23,241214065
1170,23,241214077
1171,29,241214175
1166,33,241214192
1151,12,241214234
1206,-2,241214260
1217,-4,241214261
1224,-34,241214275
1226,-40,241214276
1234,-50,241214287
1244,-89,241214298
1248,-97,241214309
1251,-114,241214320
1257,-128,241214331
1240,-217,241214387
1237,-228,241214399
1235,-234,241214409
1692,-373,241214677
1692,-373,241214689
1692,-373,241214700
1702,-366,241214745
1737,-344,241214756
1758,-330,241214769
1625,-288,241214778
1583,-278,241214789
1526,-286,241214804
1479,-278,241214812
1465,-222,241214822
1470,-233,241214833
1477,-249,241214846
1465,212,241215226
1506,203,241215240
1483,270,241215250
1454,269,241215262
1448,275,241215274
1447,275,241215291
1460,284,241215301
1470,283,241215306
1476,282,241215319
1477,286,241215329
1472,300,241215340
1463,308,241215351
1474,299,241215361
1474,296,241215372
1476,294,241215384
1476,284,241215397
1476,283,241215408
1479,276,241215416
1491,242,241215427
1492,236,241215440
1491,237,241215449
1494,227,241215462
1488,224,241215471
1495,218,241215483
1507,187,241215494
1511,181,241215505
1509,178,241215516
1500,191,241215527
1493,186,241215538
1478,184,241215560
1490,174,241215572
1505,165,241215583
1595,188,241215594
1621,181,241215605
1632,173,241215617
1631,164,241215627
1606,112,241215639
1600,96,241215650
1594,85,241215661
1587,71,241215672
1582,58,241215683
1559,20,241215694
1550,2,241215706
1549,2,241215719
1550,5,241215730
1553,8,241215739
1562,19,241215750
1584,7,241215760
1602,-8,241215772
1600,0,241215783
1601,0,241215798
1601,-1,241215806
1594,-1,241215817
1575,-8,241215827
1569,-4,241215839
1561,-7,241215851
1557,-4,241215861
1561,-9,241215874
1562,-8,241215884
1565,-11,241215894
1568,-10,241215906
1569,-14,241215917
1590,-17,241215927
1596,-18,241215941
1605,-12,241215950
1618,-8,241215961
1635,-8,241215972
1686,-23,241215984
1705,-26,241215994
1693,-33,241216005
1713,-35,241216018
1721,-41,241216027
1721,-42,241216039
1709,-38,241216050
1703,-33,241216062
1701,-31,241216073
1700,-27,241216086
1710,-20,241216094
1687,-9,241216105
1541,0,241216117
1247,1,241216127
1240,-1,241216139
1228,-1,241216150
1203,0,241216162
1197,8,241216172
1188,11,241216183
1175,21,241216194
1173,21,241216205
1166,17,241216217
1173,19,241216227
1176,16,241216240
1177,15,241216250
1177,14,241216260
1175,13,241216274
1170,11,241216283
1136,0,241216294
1131,-1,241216308
1131,9,241216317
1127,12,241216331
1126,20,241216338
1127,23,241216350
1142,56,241216361
1139,59,241216372
1135,56,241216383
1131,67,241216394
1120,70,241216405
1118,70,241216416
1118,70,241216427
1118,68,241216438
1124,67,241216449
1122,66,241216461
1123,66,241216472
1125,69,241216483
1137,97,241216496
1137,100,241216505
1136,100,241216517
1138,93,241216529
1139,78,241216539
1140,75,241216551
1139,71,241216561
1139,70,241216573
1141,68,241216583
1141,67,241216596
1143,59,241216605
1157,47,241216616
1162,42,241216627
1162,45,241216638
1182,53,241216649
1203,65,241216660
1205,62,241216673
1209,61,241216683
1225,57,241216694
1247,59,241216706
1258,60,241216716
1252,39,241216728
1259,53,241216740
1260,49,241216750
1260,41,241216760
1262,39,241216772
1259,35,241216783
1260,31,241216794
1263,35,241216806
1268,35,241216817
1269,34,241216829
1266,28,241216838
1265,28,241216852
1264,29,241216860
1259,29,241216872
1258,29,241216883
1261,32,241216893
1255,41,241216905
1254,46,241216916
1254,44,241216927
1255,37,241216938
1259,28,241216949
1263,28,241216960
1285,27,241216971
1311,31,241216983
1337,29,241216995
1341,30,241217005
1346,27,241217016
1357,28,241217027
1361,30,241217038
1372,38,241217049
1371,42,241217060
1368,45,241217072
1369,38,241217083
1361,30,241217093
1361,29,241217105
1361,31,241217116
1359,25,241217127
1369,21,241217141
1373,9,241217149
1371,-8,241217160
1373,-7,241217175
1373,-10,241217183
1376,-6,241217193
1387,21,241217204
1386,21,241217216
1387,20,241217226
1404,5,241217238
1418,-3,241217250
1436,-8,241217260
1442,-10,241217276
1462,-4,241217283
1465,-3,241217297
1471,-5,241217305
1475,-6,241217316
1479,-5,241217327
1478,-3,241217338
1476,1,241217349
1470,0,241217360
1468,2,241217371
1469,3,241217383
1468,3,241217396
1476,11,241217405
1483,12,241217416
1484,11,241217427
1485,11,241217439
1483,9,241217449
1483,8,241217460
1485,10,241217471
1473,27,241217482
1474,27,241217493
1478,24,241217529
1484,28,241217532
1506,35,241217535
1530,43,241217538
1535,45,241217549
1537,45,241217560
1566,46,241217571
1571,47,241217582
1579,47,241217593
1586,51,241217604
1588,53,241217621
1584,55,241217627
1583,54,241217638
1581,53,241217650
1576,49,241217659
1573,28,241217671
1568,14,241217682
1566,7,241217693
1577,11,241217704
1606,17,241217715
1611,18,241217727
1613,13,241217738
1614,13,241217749
1643,23,241217759
1655,26,241217771
1664,22,241217782
1664,19,241217793
1667,20,241217804
1661,9,241217815
1658,0,241217831
1657,-4,241217838
1660,4,241217849
1658,6,241217860
1653,0,241217871
1628,6,241217882
1572,24,241217893
1507,28,241217909
1446,32,241217917
1390,37,241217926
1371,39,241217940
1320,43,241217949
1162,54,241217962
1152,54,241217972
1151,57,241217984
1147,56,241217993
1149,62,241218008
1155,67,241218016
1156,69,241218026
1155,68,241218038
1156,68,241218049
1157,70,241218060
1158,75,241218071
1156,78,241218082
1159,97,241218094
1159,98,241218104
1160,99,241218115
1160,104,241218126
1165,102,241218140
1169,104,241218149
1170,109,241218160
1171,109,241218171
1169,111,241218182
1169,111,241218195
1169,111,241218204
1167,110,241218215
1167,111,241218226
1169,123,241218237
1167,126,241218249
1167,130,241218259
1164,137,241218270
1164,139,241218282
1163,141,241218292
1154,137,241218304
1152,133,241218315
1152,131,241218326
1152,134,241218337
1154,141,241218349
1150,141,241218359
1147,147,241218375
1153,150,241218383
1178,160,241218392
1219,155,241218403
1233,152,241218415
1257,146,241218426
1305,123,241218437
1306,124,241218449
1318,120,241218460
1321,125,241218471
1323,127,241218482
1320,125,241218492
1318,125,241218504
1314,126,241218515
1311,133,241218526
1312,132,241218537
1310,138,241218548
1312,145,241218559
1312,148,241218570
1310,143,241218662
1295,104,241218706
1302,108,241218724
1296,107,241218744
1294,102,241218757
1295,102,241218766
1295,100,241218773
1288,95,241218781
1283,93,241218792
1283,57,241218803
1285,54,241218814
1289,56,241218827
1291,61,241218837
1290,66,241218848
1282,79,241218859
1269,74,241218876
1235,41,241218881
1231,40,241218892
1225,43,241218903
1217,40,241218914
1210,41,241218925
1209,46,241218936
1197,54,241218948
1201,74,241218959
1209,83,241218970
1215,90,241218981
1208,89,241218997
1214,93,241219004
1217,92,241219016
1216,90,241219025
1216,90,241219036
1216,87,241219048
1217,86,241219059
1215,73,241219070
1214,73,241219081
1212,75,241219092
1211,73,241219106
1211,75,241219115
1216,66,241219125
1247,64,241219138
1304,62,241219148
1319,65,241219159
1324,66,241219170
1336,65,241219181
1370,58,241219192
1373,57,241219203
1392,56,241219215
1386,61,241219225
1387,58,241219237
1384,57,241219249
1380,57,241219258
1381,57,241219270
1378,57,241219283
1381,53,241219292
1383,48,241219303
1383,50,241219329
1381,50,241219338
1382,47,241219341
1383,45,241219348
1386,43,241219359
1386,42,241219370
1387,39,241219383
1386,33,241219393
1385,32,241219403
1385,29,241219415
1385,28,241219426
1385,28,241219439
1384,26,241219449
1380,18,241219458
1378,17,241219470
1394,46,241219481
1413,78,241219492
1406,67,241219503
1403,62,241219514
1398,56,241219525
1405,68,241219539
1403,63,241219548
1403,61,241219558
1407,53,241219571
1405,49,241219581
1404,42,241219592
1407,34,241219604
1405,35,241219614
1407,37,241219625
1406,46,241219640
1407,48,241219648
1405,52,241219658
1399,54,241219670
1398,55,241219681
1398,54,241219694
1401,45,241219703
1406,45,241219714
1402,51,241219726
1406,49,241219737
1406,47,241219748
1406,45,241219761
1408,42,241219770
1407,45,241219781
1407,50,241219791
1408,49,241219803
1408,49,241219814
1421,54,241219827
1443,53,241219839
1446,54,241219847
1450,53,241219860
1457,52,241219870
1461,48,241219883
1466,42,241219891
1467,40,241219903
1468,42,241219914
1469,46,241219925
1471,53,241219942
1470,53,241219948
1470,50,241219958
1473,52,241219970
1475,53,241219981
1476,53,241219991
1475,55,241220003
1470,57,241220015
1469,59,241220024
1467,63,241220036
1468,68,241220047
1471,76,241220058
1472,78,241220070
1474,79,241220081
1474,79,241220091
1476,82,241220103
1478,85,241220114
1479,88,241220125
1488,96,241220136
1527,101,241220147
1531,101,241220158
1540,104,241220169
1552,109,241220180
1553,111,241220191
1559,115,241220203
1570,114,241220214
1567,119,241220225
1567,118,241220236
1568,114,241220247
1567,118,241220258
1566,116,241220269
1560,112,241220280
1561,114,241220291
1558,113,241220303
1560,121,241220314
1562,126,241220324
1575,139,241220336
1582,143,241220347
1588,144,241220358
1595,147,241220369
1625,143,241220380
1635,143,241220391
1652,143,241220404
1657,154,241220415
1656,153,241220425
1655,155,241220436
1649,152,241220447
1649,150,241220458
1645,149,241220470
1645,149,241220481
1647,149,241220491
1650,149,241220527
1651,149,241220532
1648,146,241220537
1646,137,241220541
1647,137,241220547
1651,140,241220558
1648,138,241220569
1615,144,241220581
1582,147,241220591
1524,153,241220602
1496,156,241220613
1456,160,241220624
1416,164,241220636
1374,168,241220650
1205,181,241220658
1190,178,241220669
1190,177,241220681
1186,172,241220691
1185,172,241220703
1187,176,241220713
1187,176,241220725
1187,175,241220735
1185,172,241220748
1185,172,241220759
1187,169,241220768
1189,166,241220782
1189,160,241220793
1187,159,241220802
1183,160,241220815
1177,160,241220825
1173,160,241220835
1170,163,241220846
1164,167,241220857
1155,168,241220869
1138,167,241220880
1137,159,241220891
1135,155,241220905
1138,152,241220918
1140,151,241220925
1144,148,241220935
1145,146,241220947
1145,133,241220957
1144,137,241220968
1145,140,241220980
1144,143,241220991
1144,144,241221002
1142,149,241221013
1139,149,241221024
1138,151,241221035
1133,149,241221046
1133,148,241221057
1135,145,241221070
1135,143,241221080
1133,143,241221090
1130,142,241221102
1126,139,241221113
1122,134,241221124
1122,132,241221135
1123,133,241221146
1123,132,241221157
1129,123,241221174
1135,110,241221179
1136,108,241221190
1166,104,241221201
1196,109,241221213
1201,106,241221224
1202,103,241221235
1194,97,241221246
1207,95,241221257
1209,90,241221268
1203,73,241221279
1193,67,241221290
1192,64,241221302
1191,59,241221313
1199,55,241221324
1201,52,241221335
1198,54,241221347
1207,60,241221358
1207,64,241221368
1207,71,241221380
1210,67,241221390
1209,68,241221401
1201,72,241221413
1196,75,241221423
1195,77,241221435
1196,77,241221446
1197,77,241221458
1204,77,241221468
1247,81,241221479
1266,83,241221490
1272,83,241221502
1276,82,241221514
1287,84,241221523
1296,85,241221537
1306,86,241221547
1304,85,241221558
1306,84,241221570
1302,83,241221580
1297,82,241221590
1291,87,241221601
1286,90,241221614
1282,90,241221623
1281,89,241221636
1282,83,241221648
1286,81,241221657
1292,77,241221667
1296,79,241221683
1304,85,241221692
1316,100,241221702
1317,94,241221713
1316,91,241221724
1315,89,241221734
1309,95,241221746
1307,99,241221756
1300,101,241221768
1287,112,241221779
1284,111,241221790
1285,110,241221802
1285,108,241221813
1284,109,241221823
1280,114,241221839
1281,115,241221848
1282,115,241221857
1282,117,241221869
1282,117,241221880
1280,119,241221894
1279,119,241221901
1276,115,241221912
1277,117,241221923
1278,117,241221937
1281,118,241221946
1285,111,241221956
1399,96,241221968
1409,94,241221979
1404,93,241221990
1435,93,241222001
1443,92,241222014
1454,90,241222023
1461,89,241222035
1461,87,241222047
1459,83,241222056
1458,81,241222068
1458,80,241222079
1459,76,241222090
1459,74,241222101
1469,70,241222112
1470,71,241222124
1472,74,241222135
1473,78,241222146
1471,76,241222157
1479,64,241222168
1482,64,241222179
1482,60,241222190
1478,60,241222201
1471,60,241222212
1462,58,241222223
1457,61,241222234
1456,61,241222246
1449,67,241222257
1451,70,241222269
1452,71,241222281
1456,68,241222292
1457,68,241222301
1456,69,241222313
1457,72,241222323
1457,73,241222336
1454,75,241222346
1456,76,241222357
1457,87,241222371
1455,86,241222379
1454,88,241222389
1452,88,241222401
1443,90,241222414
1443,87,241222423
1442,87,241222434
1441,86,241222447
1435,83,241222456
1433,78,241222468
1433,79,241222480
1435,81,241222489
1437,83,241222501
1441,81,241222512
1456,77,241222522
1456,78,241222534
1458,78,241222545
1459,84,241222556
1459,85,241222567
1461,84,241222579
1464,83,241222589
1522,75,241222601
1551,65,241222612
1578,69,241222623
1582,70,241222638
1585,71,241222648
1587,73,241222657
1588,73,241222669
1584,76,241222679
1582,82,241222690
1581,85,241222702
1582,84,241222712
1584,85,241222723
1585,85,241222736
1587,85,241222745
1590,85,241222757
1590,88,241222767
1595,91,241222779
1596,104,241222789
1598,106,241222802
1597,110,241222812
1597,110,241222824
1597,111,241222839
1597,113,241222846
1597,115,241222856
1594,123,241222924
1634,116,241222934
1633,114,241222945
1632,108,241222956
1617,117,241222969
1549,140,241222978
1428,170,241222991
1303,172,241223000
1279,170,241223012
1252,168,241223023
1239,169,241223034
1219,169,241223046
1192,166,241223056
1189,164,241223067
1192,161,241223078
1184,165,241223089
1188,167,241223100
1185,166,241223111
1179,162,241223122
1175,162,241223134
1164,163,241223145
1163,163,241223156
1147,169,241223168
1139,171,241223178
1125,179,241223189
1119,182,241223200
1110,187,241223212
1109,188,241223223
1098,192,241223234
1090,196,241223246
1086,195,241223257
1086,192,241223267
1084,189,241223278
1085,184,241223289
1084,182,241223300
1087,181,241223311
1088,180,241223322
1090,175,241223342
1090,175,241223345
1089,175,241223356
1091,174,241223367
1095,177,241223378
1100,176,241223389
1103,176,241223400
1109,172,241223412
1109,172,241223422
1108,176,241223435
1104,180,241223445
1105,184,241223455
1102,186,241223467
1099,185,241223478
1099,186,241223489
1105,189,241223528
1102,190,241223532
1096,193,241223536
1095,184,241223540
1097,174,241223545
1119,136,241223557
1155,168,241223568
1178,180,241223578
1210,178,241223589
1212,179,241223600
1216,182,241223611
1229,204,241223622
1231,204,241223633
1244,212,241223645
1252,204,241223655
1251,209,241223667
1250,210,241223678
1248,210,241223689
1245,205,241223701
1241,206,241223711
1244,208,241223722
1248,212,241223734
1250,212,241223744
1250,214,241223756
1248,213,241223767
1250,213,241223778
1251,213,241223789
1252,215,241223801
1254,214,241223812
1257,213,241223823
1286,202,241223834
1303,199,241223852
1333,202,241223856
1340,204,241223867
1347,205,241223878
1374,208,241223889
1376,205,241223900
1385,206,241223912
1384,205,241223922
1389,201,241223933
1388,193,241223944
1389,193,241223955
1389,199,241223966
1389,200,241223978
1387,202,241223989
1385,206,241224000
1392,218,241224011
1390,214,241224022
1398,209,241224033
1397,211,241224047
1395,209,241224055
1366,207,241224066
1353,203,241224079
1342,199,241224088
1339,198,241224099
1325,196,241224111
1303,198,241224122
1294,194,241224134
1293,194,241224144
1294,192,241224155
1292,190,241224167
1292,186,241224177
1290,185,241224188
1284,187,241224199
1275,190,241224213
1275,189,241224224
1275,189,241224233
1277,187,241224246
1278,187,241224255
1282,186,241224267
1284,183,241224278
1289,176,241224288
1293,175,241224300
1298,174,241224311
1306,171,241224322
1304,169,241224341
1306,169,241224346
1302,168,241224357
1303,167,241224367
1293,163,241224377
1290,164,241224388
1292,163,241224399
1296,162,241224412
1291,159,241224421
1313,156,241224433
1328,154,241224444
1339,149,241224455
1358,147,241224466
1366,140,241224477
1369,140,241224488
1378,137,241224500
1384,137,241224511
1384,139,241224522
1383,141,241224533
1389,147,241224544
1390,148,241224555
1386,150,241224566
1386,147,241224577
1386,146,241224590
1381,140,241224600
1379,138,241224611
1378,135,241224622
1377,134,241224633
1377,135,241224644
1375,134,241224655
1375,131,241224666
1379,129,241224677
1382,127,241224688
1387,130,241224699
1390,130,241224710
1389,132,241224721
1415,144,241224732
1412,141,241224746
1411,140,241224755
1412,141,241224766
1410,144,241224777
1409,136,241224788
1411,135,241224799
1414,134,241224810
1420,133,241224821
1419,139,241224832
1417,136,241224845
1416,136,241224855
1416,131,241224866
1412,132,241224878
1408,134,241224888
1402,131,241224899
1398,130,241224910
1394,132,241224921
1391,135,241224932
1403,130,241224943
1426,127,241224954
1488,124,241224966
1490,125,241224976
1505,117,241224988
1517,120,241224999
1520,121,241225012
1522,121,241225022
1527,125,241225033
1530,127,241225044
1532,138,241225055
1534,137,241225066
1532,138,241225076
1534,139,241225088
1537,145,241225099
1537,145,241225110
1535,148,241225121
1534,147,241225135
1534,151,241225143
1534,151,241225154
1536,146,241225169
1535,145,241225177
1535,145,241225188
1534,146,241225199
1534,148,241225214
1538,152,241225221
1546,155,241225232
1572,140,241225244
1580,129,241225254
1584,125,241225266
1588,124,241225277
1606,121,241225288
1607,122,241225299
1617,120,241225310
1619,129,241225321
1618,134,241225332
1618,134,241225343
1601,141,241225356
1573,144,241225365
1259,156,241225377
1197,155,241225389
1180,156,241225399
1165,157,241225410
1148,160,241225422
1133,163,241225432
1103,164,241225452
1096,165,241225457
1098,169,241225466
1099,169,241225477
1092,170,241225487
1090,172,241225499
1089,173,241225510
1082,177,241225521
1078,180,241225532
1077,181,241225543
1074,184,241225554
1076,180,241225565
1075,183,241225577
1072,186,241225588
1067,190,241225599
1060,191,241225614
1060,192,241225621
1058,195,241225636
1058,195,241225643
1058,194,241225655
1056,192,241225666
1055,190,241225676
1055,192,241225687
1066,216,241225698
1069,220,241225711
1073,221,241225720
1074,216,241225732
1075,212,241225744
1076,211,241225754
1082,213,241225765
1082,210,241225776
1085,207,241225787
1085,205,241225798
1087,203,241225811
1088,202,241225820
1088,205,241225832
1083,209,241225843
1084,209,241225854
1086,211,241225865
1087,214,241225877
1088,219,241225887
1088,223,241225898
1087,226,241225910
1088,228,241225920
1101,227,241225932
1113,227,241225943
1119,226,241225953
1123,226,241225966
1132,219,241225976
1134,213,241225987
1134,210,241225998
1137,206,241226011
1138,206,241226020
1139,196,241226032
1139,195,241226044
1138,188,241226054
1137,190,241226065
1133,192,241226077
1130,200,241226086
1192,280,241226097
2658,1451,241226175
2353,1260,241226189
2156,1169,241226198
1902,994,241226211
1526,659,241226220
1283,428,241226231
1191,337,241226243
1165,314,241226253
1154,312,241226264
1163,323,241226276
1170,237,241226287
1169,165,241226298
1161,146,241226324
1161,132,241226337
1155,128,241226343
1153,128,241226353
1154,129,241226365
1156,132,241226376
1156,128,241226387
1157,127,241226398
1157,126,241226411
1156,127,241226420
1157,131,241226432
1158,134,241226446
1166,138,241226454
1169,143,241226465
1170,144,241226476
1172,146,241226486
1173,146,241226498
1175,146,241226509
1179,150,241226530
1181,162,241226533
1181,160,241226542
1181,159,241226553
1179,159,241226566
1174,159,241226576
1177,163,241226591
1178,162,241226598
1182,155,241226609
1182,154,241226620
1181,154,241226632
1181,151,241226642
1184,149,241226653
1185,143,241226666
1184,141,241226676
1183,140,241226687
1184,140,241226699
1184,141,241226709
1188,141,241226720
1192,146,241226731
1199,153,241226743
1215,167,241226753
1235,187,241226765
1239,189,241226776
1240,189,241226787
1239,187,241226798
1246,191,241226809
1246,192,241226820
1245,191,241226832
1244,191,241226843
1223,196,241226853
1216,200,241226864
1215,199,241226876
1216,198,241226886
1219,194,241226898
1219,193,241226910
1220,193,241226920
1220,194,241226932
1221,193,241226942
1227,196,241226955
1308,240,241226965
1310,235,241226976
1314,231,241226986
1317,229,241226998
1319,227,241227011
1321,222,241227020
1336,217,241227031
1342,219,241227042
1343,219,241227055
1351,210,241227064
1348,214,241227076
1348,213,241227086
1343,212,241227098
1343,212,241227110
1341,213,241227119
1338,211,241227131
1336,210,241227142
1332,209,241227153
1332,209,241227164
1329,209,241227175
1319,205,241227186
1319,204,241227198
1323,198,241227209
1323,198,241227219
1322,198,241227231
1322,199,241227242
1322,198,241227252
1324,201,241227264
1325,201,241227275
1326,202,241227286
1325,201,241227298
1325,201,241227310
1327,203,241227320
1328,204,241227331
1327,208,241227344
1326,208,241227353
1327,213,241227364
1300,210,241227377
1299,209,241227386
1307,208,241227398
1392,213,241227409
1399,213,241227419
1400,209,241227432
1397,208,241227452
1390,198,241227456
1395,177,241227464
1397,176,241227476
1400,181,241227486
1398,176,241227499
1396,175,241227509
1395,160,241227519
1390,146,241227531
1388,138,241227542
1388,139,241227553
1389,140,241227564
1390,143,241227575
1395,154,241227586
1396,151,241227599
1399,154,241227609
1405,156,241227619
1406,158,241227631
1403,156,241227642
1404,149,241227653
1407,149,241227664
1404,143,241227675
1405,141,241227686
1425,141,241227698
1443,143,241227709
1448,143,241227719
1463,146,241227730
1473,149,241227742
1479,152,241227752
1486,154,241227764
1498,163,241227776
1496,165,241227786
1495,164,241227797
1490,168,241227809
1488,170,241227819
1490,175,241227830
1490,176,241227842
1489,178,241227852
1482,180,241227864
1482,182,241227875
1478,185,241227885
1484,191,241227897
1490,195,241227909
1489,194,241227919
1492,193,241227930
1496,196,241227942
1500,193,241227952
1502,192,241227964
1506,189,241227975
1510,190,241227985
1509,191,241227997
1506,190,241228008
1506,194,241228019
1499,203,241228031
1494,207,241228043
1488,212,241228054
1484,217,241228065
1513,215,241228075
1517,212,241228088
1501,222,241228098
1480,230,241228108
1457,242,241228119
