X Gaze Data, Y Gaze Data, Time 
1513,442,210022016
1480,448,210022025
1459,455,210022036
1431,463,210022047
1426,467,210022058
1415,464,210022071
1408,462,210022085
1405,461,210022094
1405,459,210022103
1405,458,210022114
1407,460,210022127
1407,461,210022136
1406,462,210022146
1418,468,210022159
1415,466,210022170
1467,463,210022180
1922,413,210022191
2024,398,210022202
2065,390,210022213
2095,382,210022225
2122,378,210022236
2159,372,210022247
2168,367,210022258
2172,365,210022270
2174,365,210022280
2180,368,210022291
2177,368,210022305
2177,371,210022313
2178,376,210022324
2179,376,210022336
2180,374,210022347
2182,370,210022358
2182,369,210022369
2182,370,210022379
2181,373,210022391
2182,374,210022407
2181,376,210022414
2196,376,210022425
2215,379,210022436
2358,342,210022447
2393,334,210022458
2400,335,210022469
2403,335,210022480
2411,334,210022491
2415,332,210022502
2454,322,210022515
2446,329,210022525
2445,330,210022536
2442,328,210022547
2451,329,210022558
2451,329,210022569
2451,331,210022579
2449,335,210022591
2451,334,210022602
2452,334,210022613
2455,333,210022646
2455,338,210022654
2455,339,210022658
2450,339,210022662
2451,339,210022669
2447,337,210022680
2438,338,210022691
2437,338,210022702
2435,337,210022713
2426,335,210022724
2430,334,210022735
2429,331,210022746
2420,326,210022758
2418,324,210022770
2414,323,210022780
2413,321,210022791
2414,325,210022803
2411,329,210022816
2411,328,210022827
2411,324,210022836
2407,331,210022848
2406,332,210022858
2404,334,210022869
2391,328,210022880
2384,327,210022891
2382,326,210022905
2371,330,210022914
2361,334,210022925
2352,336,210022936
2342,336,210022946
2326,337,210022958
2329,336,210022970
2314,339,210022980
2295,340,210022996
2289,341,210023003
2271,343,210023013
2259,346,210023025
2242,350,210023036
2208,356,210023046
2196,359,210023058
2171,363,210023070
2131,370,210023083
2123,370,210023091
2102,371,210023102
2063,371,210023113
2036,372,210023124
2012,374,210023135
1971,379,210023146
1950,381,210023157
1895,387,210023169
1879,389,210023179
1856,390,210023191
1834,391,210023202
1797,393,210023213
1730,398,210023224
1693,401,210023235
1668,402,210023246
1653,403,210023258
1641,403,210023269
1627,403,210023280
1602,405,210023291
1564,400,210023302
1551,399,210023313
1534,397,210023324
1522,396,210023335
1515,397,210023345
1510,396,210023357
1508,393,210023369
1502,393,210023379
1552,403,210023391
1882,425,210023409
2184,435,210023413
2224,438,210023424
2257,442,210023435
2288,446,210023446
2313,450,210023457
2344,450,210023468
2359,447,210023479
2357,458,210023490
2358,455,210023502
2360,458,210023517
2360,458,210023524
2360,457,210023535
2359,457,210023550
2360,457,210023557
2361,457,210023568
2363,458,210023579
2361,460,210023591
2361,459,210023601
2361,460,210023612
2361,462,210023623
2360,463,210023635
2359,463,210023645
2357,463,210023657
2357,464,210023668
2359,467,210023679
2359,468,210023690
2359,469,210023701
2358,470,210023712
2355,472,210023724
2354,471,210023738
2352,474,210023745
2351,474,210023757
2346,479,210023768
2338,483,210023778
2337,485,210023790
2337,491,210023802
2336,494,210023812
2336,497,210023823
2336,497,210023835
2330,500,210023845
2328,501,210023860
2313,510,210023868
2314,510,210023879
2309,511,210023890
2306,512,210023901
2297,518,210023912
2294,519,210023923
2295,518,210023934
2285,520,210023950
2281,520,210023957
2279,520,210023968
2264,524,210023978
2242,530,210023991
2226,533,210024001
2203,534,210024012
2195,533,210024023
2185,533,210024034
2176,532,210024045
2166,532,210024057
2145,534,210024068
2110,541,210024078
2088,546,210024090
2074,548,210024102
2041,552,210024111
2017,552,210024123
2009,552,210024135
1974,555,210024145
1965,556,210024162
1909,558,210024168
1877,559,210024181
1869,559,210024193
1831,559,210024202
1811,558,210024212
1778,559,210024223
1760,558,210024234
1744,557,210024245
1722,554,210024256
1698,549,210024267
1679,547,210024278
1666,549,210024290
1653,549,210024301
1642,550,210024311
1632,549,210024323
1613,547,210024334
1601,545,210024348
1596,543,210024356
1582,540,210024367
1576,538,210024379
1572,540,210024389
1566,538,210024401
1563,534,210024411
1549,502,210024423
1539,478,210024434
1447,294,210024445
1437,274,210024456
1428,256,210024468
1420,239,210024478
1406,215,210024495
1338,79,210024504
1333,68,210024513
1338,72,210024523
1336,77,210024534
1335,75,210024545
1337,76,210024559
1337,77,210024569
1337,77,210024579
1336,73,210024589
1337,72,210024601
1337,73,210024611
1338,73,210024624
1341,71,210024634
1343,71,210024644
1345,73,210024657
1346,73,210024667
1353,79,210024678
1354,83,210024688
1375,169,210024703
2400,1426,210024800
2005,1582,210024811
2056,1544,210024822
2055,1404,210024833
2203,1307,210024844
2123,1342,210024856
2118,1331,210024867
2127,1330,210024878
2159,1323,210024890
2183,1324,210024900
2253,1253,210024911
2275,1227,210024925
2297,1241,210024934
2288,1248,210024945
2291,1246,210024956
2304,1238,210024967
2308,1237,210024978
2309,1238,210024989
2312,1237,210025000
2313,1236,210025010
2313,1236,210025020
2293,1241,210025032
2296,1237,210025042
2134,1143,210025052
1659,752,210025066
1628,720,210025077
1617,707,210025087
1610,697,210025100
1599,685,210025111
1574,659,210025121
1575,627,210025134
1570,617,210025144
1628,327,210025156
1639,246,210025167
1654,167,210025181
1653,153,210025189
1654,139,210025200
1652,128,210025210
1652,113,210025222
1651,103,210025233
1645,99,210025244
1644,100,210025255
1645,101,210025267
1646,99,210025277
1647,97,210025289
1645,94,210025300
1659,85,210025310
1660,85,210025322
1659,84,210025333
1658,78,210025344
1657,79,210025355
1657,81,210025367
1658,86,210025377
1660,86,210025389
1660,88,210025401
1659,86,210025411
1660,82,210025422
1661,84,210025433
1660,80,210025446
1660,62,210025455
1659,66,210025468
1599,63,210025478
1366,53,210025489
1294,43,210025500
1266,40,210025511
1246,36,210025522
1215,38,210025533
1196,38,210025544
1194,38,210025555
1193,37,210025567
1187,29,210025577
1184,31,210025589
1187,33,210025600
1190,33,210025612
1190,32,210025633
1190,29,210025639
1188,23,210025644
1188,22,210025655
1188,21,210025667
1189,10,210025677
1190,9,210025689
1190,5,210025700
1188,1,210025710
1184,3,210025722
1185,6,210025733
1179,4,210025744
1124,-9,210025755
1091,-15,210025766
1079,-18,210025777
1075,-20,210025789
1053,-35,210025803
1050,-37,210025810
1047,-42,210025821
1050,-46,210025833
1055,-46,210025847
1065,-59,210025855
1065,-62,210025866
1064,-62,210025877
1064,-64,210025888
1059,-65,210025900
1058,-66,210025910
1057,-67,210025922
1059,-70,210025933
1057,-70,210025944
1057,-70,210025955
1056,-71,210025967
1051,-85,210025977
1051,-88,210025988
1054,-92,210026000
1056,-96,210026010
1056,-98,210026022
1055,-102,210026033
1055,-104,210026044
1051,-108,210026055
1047,-109,210026069
1044,-110,210026084
1045,-111,210026088
1044,-116,210026100
1088,-127,210026110
1113,-143,210026122
1115,-145,210026134
1115,-146,210026144
1126,-149,210026155
1125,-155,210026166
1126,-155,210026177
1128,-155,210026189
1133,-151,210026199
1135,-151,210026210
1137,-155,210026221
1139,-157,210026233
1140,-159,210026243
1141,-163,210026255
1142,-165,210026266
1143,-162,210026277
1144,-162,210026290
1143,-164,210026300
1143,-165,210026311
1142,-166,210026321
1142,-166,210026333
1142,-164,210026343
1143,-168,210026355
1155,-170,210026366
1184,-172,210026377
1215,-168,210026388
1243,-163,210026399
1245,-160,210026410
1246,-159,210026421
1241,-151,210026432
1241,-151,210026443
1244,-154,210026454
1247,-150,210026466
1249,-145,210026477
1253,-141,210026488
1255,-137,210026502
1257,-135,210026514
1257,-135,210026522
1257,-137,210026534
1264,-134,210026543
1295,-133,210026555
1323,-136,210026566
1337,-136,210026577
1344,-136,210026587
1351,-137,210026599
1353,-137,210026610
1357,-135,210026621
1360,-129,210026632
1359,-129,210026643
1364,-123,210026654
1364,-123,210026666
1363,-124,210026677
1361,-119,210026688
1362,-118,210026705
1361,-118,210026711
1363,-118,210026721
1361,-118,210026736
1358,-114,210026744
1359,-114,210026755
1359,-115,210026766
1363,-116,210026777
1371,-116,210026788
1375,-116,210026800
1373,-109,210026811
1370,-111,210026821
1377,-104,210026834
1385,-98,210026843
1396,-99,210026856
1455,-118,210026866
1458,-119,210026876
1464,-120,210026887
1475,-116,210026899
1476,-116,210026910
1485,-116,210026921
1484,-105,210026932
1483,-101,210026943
1483,-101,210026955
1482,-100,210026966
1481,-95,210026977
1469,-89,210026988
1466,-88,210026999
1454,-90,210027010
1449,-89,210027021
1448,-89,210027032
1444,-87,210027043
1443,-87,210027054
1439,-85,210027066
1439,-84,210027076
1434,-82,210027088
1434,-82,210027099
1432,-82,210027110
1431,-85,210027121
1432,-87,210027132
1431,-87,210027143
1431,-88,210027155
1432,-93,210027165
1435,-97,210027177
1435,-97,210027188
1435,-98,210027199
1434,-107,210027210
1436,-108,210027221
1439,-110,210027232
1441,-114,210027243
1503,-116,210027254
1511,-117,210027265
1515,-117,210027276
1519,-118,210027288
1542,-124,210027299
1545,-124,210027310
1550,-127,210027321
1554,-130,210027332
1556,-130,210027347
1558,-129,210027354
1561,-127,210027369
1564,-125,210027378
1570,-120,210027393
1573,-118,210027399
1568,-112,210027410
1565,-112,210027421
1564,-114,210027432
1564,-117,210027443
1563,-118,210027454
1564,-120,210027465
1564,-120,210027476
1564,-121,210027488
1564,-128,210027499
1564,-126,210027513
1559,-128,210027521
1515,-123,210027532
1460,-118,210027543
1231,-107,210027554
1204,-105,210027565
1183,-104,210027576
1165,-102,210027587
1139,-101,210027599
1021,-95,210027612
1011,-96,210027621
1018,-93,210027635
1018,-94,210027645
1019,-97,210027654
1020,-101,210027665
1020,-102,210027676
1020,-103,210027687
1020,-104,210027699
1022,-102,210027709
1022,-101,210027721
1023,-99,210027732
1027,-96,210027743
1027,-95,210027754
1029,-92,210027765
1032,-87,210027776
1035,-84,210027787
1035,-83,210027798
1036,-82,210027809
1035,-77,210027822
1036,-73,210027833
1035,-73,210027842
1035,-72,210027853
1036,-68,210027865
1035,-67,210027876
1036,-68,210027887
1052,-63,210027898
1073,-59,210027909
1097,-56,210027920
1127,-49,210027932
1141,-44,210027942
1150,-41,210027954
1161,-38,210027965
1161,-35,210027976
1162,-24,210027987
1162,-33,210027999
1166,-31,210028009
1171,-32,210028021
1172,-29,210028038
1173,-27,210028043
1170,-21,210028054
1168,-17,210028070
1167,-14,210028076
1167,-9,210028087
1169,-8,210028098
1170,-5,210028109
1172,0,210028120
1171,0,210028132
1173,0,210028142
1171,-1,210028153
1168,0,210028165
1166,2,210028176
1167,1,210028187
1166,3,210028198
1172,7,210028209
1175,12,210028220
1177,13,210028231
1252,14,210028242
1262,15,210028257
1274,16,210028266
1281,16,210028275
1295,17,210028287
1336,10,210028298
1346,8,210028309
1347,5,210028321
1346,10,210028332
1345,13,210028345
1345,13,210028353
1344,13,210028365
1344,13,210028375
1343,8,210028387
1342,4,210028398
1338,0,210028409
1333,2,210028420
1333,5,210028431
1334,5,210028443
1333,5,210028453
1331,2,210028465
1331,-2,210028481
1331,-1,210028487
1330,0,210028498
1330,0,210028509
1330,-1,210028520
1329,-4,210028531
1330,-7,210028542
1330,-9,210028553
1331,-15,210028564
1335,-22,210028575
1338,-22,210028586
1336,-22,210028597
1334,-21,210028608
1335,-21,210028620
1333,-15,210028638
1334,-13,210028648
1333,-13,210028653
1334,-15,210028664
1335,-16,210028675
1333,-13,210028687
1334,-12,210028701
1336,-13,210028710
1333,-14,210028720
1332,-14,210028732
1332,-12,210028742
1334,-11,210028753
1332,-11,210028764
1336,-8,210028775
1352,-9,210028786
1465,-14,210028798
1475,-14,210028808
1481,-13,210028821
1499,-9,210028831
1504,-7,210028842
1513,-3,210028853
1529,2,210028864
1533,5,210028876
1534,5,210028886
1533,5,210028898
1532,3,210028908
1531,2,210028922
1527,-1,210028931
1524,-4,210028942
1521,-8,210028956
1521,-9,210028967
1522,-9,210028976
1523,-11,210028986
1526,-11,210029000
1567,0,210029008
1582,3,210029019
1583,1,210029031
1583,0,210029042
1597,-2,210029053
1604,0,210029064
1606,0,210029075
1608,0,210029086
1614,-2,210029098
1615,-3,210029113
1614,-6,210029119
1614,-4,210029131
1613,-5,210029142
1612,-8,210029153
1611,-11,210029164
1611,-10,210029175
1592,-13,210029186
1595,-14,210029197
1539,-9,210029208
1105,13,210029219
1088,16,210029231
1076,18,210029242
1064,19,210029253
1050,14,210029264
1029,13,210029275
1028,12,210029286
1021,9,210029297
1022,12,210029308
1019,3,210029319
1020,-5,210029331
1018,-9,210029341
1019,-11,210029358
1018,-12,210029365
1016,-18,210029376
1017,-15,210029386
1016,-11,210029400
1013,-13,210029409
1006,-8,210029419
1004,-7,210029430
1006,-9,210029441
1009,-7,210029452
1010,-7,210029464
1007,-7,210029475
1007,-6,210029486
1007,-6,210029498
1012,-1,210029508
1012,0,210029519
1017,3,210029531
1046,5,210029541
1058,5,210029552
1110,0,210029566
1122,-1,210029577
1137,0,210029587
1156,-1,210029597
1166,-1,210029608
1171,-3,210029619
1172,5,210029630
1172,5,210029641
1175,12,210029653
1173,18,210029664
1173,18,210029675
1172,19,210029686
1171,18,210029697
1168,21,210029708
1167,22,210029719
1171,21,210029730
1172,21,210029741
1172,22,210029752
1170,23,210029764
1170,22,210029776
1170,22,210029786
1169,21,210029798
1169,26,210029808
1165,23,210029820
1163,21,210029830
1189,28,210029841
1227,35,210029853
1259,44,210029863
1270,47,210029874
1291,50,210029885
1301,48,210029901
1307,49,210029909
1314,50,210029919
1318,49,210029930
1321,42,210029941
1321,40,210029952
1319,40,210029963
1318,39,210029974
1316,39,210029986
1316,38,210029998
1317,38,210030009
1317,38,210030019
1319,38,210030030
1321,38,210030041
1321,38,210030052
1321,38,210030063
1317,42,210030074
1319,43,210030085
1320,44,210030097
1317,44,210030108
1301,41,210030119
1310,44,210030130
1313,45,210030141
1337,44,210030152
1389,34,210030163
1407,29,210030175
1415,27,210030185
1431,24,210030197
1437,24,210030211
1449,23,210030219
1448,21,210030230
1447,20,210030241
1447,21,210030253
1447,21,210030263
1455,25,210030274
1454,25,210030285
1453,27,210030297
1452,26,210030308
1447,25,210030319
1447,24,210030330
1444,23,210030343
1441,20,210030353
1439,19,210030363
1435,14,210030374
1454,12,210030385
1520,7,210030397
1531,5,210030407
1537,3,210030419
1559,-1,210030433
1563,-2,210030441
1570,-3,210030454
1575,0,210030463
1574,0,210030474
1572,-3,210030485
1570,-5,210030497
1569,-6,210030507
1572,-4,210030518
1574,0,210030530
1570,0,210030540
1530,10,210030552
1416,25,210030563
1234,35,210030574
1209,36,210030585
1191,38,210030596
1173,40,210030608
1147,42,210030619
1044,45,210030630
1034,42,210030641
1034,41,210030652
1036,41,210030663
1036,41,210030674
1035,40,210030685
1036,35,210030697
1035,33,210030707
1034,28,210030718
1030,27,210030730
1030,26,210030740
1028,26,210030752
1028,25,210030763
1028,25,210030774
1027,21,210030785
1026,21,210030796
1024,23,210030807
1022,23,210030818
1023,22,210030829
1025,19,210030840
1025,19,210030866
1026,19,210030870
1024,21,210030875
1023,21,210030885
1024,22,210030896
1026,23,210030907
1029,22,210030918
1052,23,210030929
1197,33,210030940
1213,33,210030952
1222,33,210030963
1234,33,210030973
1247,38,210030985
1259,40,210030997
1271,42,210031007
1273,44,210031018
1272,39,210031029
1275,36,210031040
1274,37,210031052
1271,38,210031063
1270,38,210031080
1273,37,210031085
1270,35,210031099
1269,34,210031107
1269,35,210031120
1269,35,210031129
1269,37,210031140
1274,40,210031151
1275,39,210031163
1280,38,210031174
1283,40,210031184
1283,41,210031196
1284,42,210031207
1286,43,210031218
1286,43,210031229
1284,47,210031240
1282,51,210031251
1276,62,210031265
1270,68,210031290
1269,72,210031294
1274,71,210031299
1281,72,210031307
1321,76,210031319
1332,77,210031329
1344,77,210031341
1362,75,210031352
1377,72,210031362
1385,69,210031373
1428,63,210031384
1426,59,210031396
1426,56,210031406
1428,50,210031418
1428,45,210031429
1427,43,210031440
1426,39,210031451
1426,38,210031462
1426,37,210031473
1426,36,210031484
1428,36,210031503
1432,38,210031507
1434,39,210031518
1436,41,210031529
1437,43,210031540
1438,48,210031551
1438,47,210031562
1438,46,210031573
1441,39,210031584
1441,41,210031595
1440,38,210031606
1439,38,210031618
1439,37,210031646
1435,37,210031651
1424,33,210031655
1425,32,210031662
1493,36,210031673
1498,36,210031684
1515,37,210031696
1519,37,210031707
1524,37,210031718
1539,38,210031730
1554,39,210031741
1549,40,210031751
1546,40,210031762
1545,39,210031773
1544,36,210031784
1543,36,210031797
1542,35,210031806
1540,34,210031818
1537,31,210031829
1533,26,210031840
1536,19,210031854
1526,21,210031863
1481,26,210031873
1249,37,210031884
1156,45,210031896
1139,46,210031906
1121,48,210031918
1090,50,210031930
1066,54,210031940
994,62,210031951
986,62,210031962
982,62,210031973
980,62,210031984
979,59,210031996
980,62,210032006
985,67,210032018
984,67,210032030
982,65,210032039
982,67,210032051
983,68,210032062
982,67,210032073
982,67,210032084
978,60,210032097
978,54,210032106
977,54,210032118
977,51,210032129
977,52,210032139
977,49,210032152
975,48,210032162
972,46,210032173
972,45,210032184
973,45,210032195
977,44,210032206
977,44,210032218
995,51,210032229
1002,52,210032239
1041,58,210032250
1066,59,210032262
1082,61,210032273
1097,63,210032284
1109,65,210032295
1119,68,210032306
1148,73,210032317
1140,74,210032328
1144,75,210032339
1145,76,210032353
1142,78,210032365
1140,79,210032373
1139,78,210032384
1138,75,210032395
1137,74,210032406
1137,73,210032417
1137,72,210032428
1137,68,210032439
1135,59,210032451
1132,54,210032462
1133,54,210032473
1134,58,210032484
1138,61,210032495
1138,66,210032506
1139,71,210032517
1139,71,210032529
1140,76,210032539
1142,75,210032550
1165,73,210032562
1203,71,210032572
1239,72,210032584
1302,78,210032595
1309,78,210032606
1315,76,210032617
1317,75,210032628
1319,76,210032640
1316,80,210032650
1316,76,210032662
1321,74,210032672
1322,74,210032684
1323,75,210032695
1323,75,210032706
1322,75,210032717
1324,76,210032728
1325,78,210032739
1323,78,210032750
1324,79,210032761
1326,78,210032772
1329,76,210032783
1329,72,210032797
1327,71,210032805
1328,73,210032817
1326,75,210032831
1324,74,210032839
1320,73,210032850
1312,74,210032863
1312,72,210032872
1324,72,210032883
1364,75,210032894
1391,77,210032905
1435,76,210032917
1458,77,210032928
1471,86,210032939
1481,90,210032950
1503,95,210032961
1505,96,210032972
1510,94,210032983
1510,96,210032995
1507,98,210033011
1505,100,210033019
1508,100,210033029
1513,100,210033039
1515,100,210033050
1515,100,210033062
1513,100,210033072
1515,99,210033083
1514,96,210033095
1514,90,210033106
1510,86,210033117
1509,84,210033128
1508,82,210033139
1509,69,210033150
1509,72,210033162
1511,72,210033172
1514,72,210033183
1520,71,210033194
1529,72,210033208
1541,73,210033218
1555,77,210033228
1561,79,210033239
1569,84,210033250
1580,85,210033261
1586,87,210033273
1586,86,210033284
1566,87,210033295
1539,90,210033305
1488,92,210033317
1152,111,210033328
1140,111,210033338
1123,111,210033351
1114,109,210033361
1103,109,210033371
1029,113,210033383
1023,106,210033394
1023,104,210033404
1026,96,210033416
1024,97,210033427
1025,95,210033441
1025,84,210033449
1027,84,210033461
1028,85,210033471
1029,84,210033486
1031,85,210033495
1033,84,210033504
1035,85,210033517
1034,85,210033527
1015,92,210033538
1011,93,210033550
1008,92,210033565
1012,91,210033572
1016,91,210033583
1015,92,210033594
1125,104,210033604
1125,105,210033617
1147,106,210033628
1152,106,210033638
1155,104,210033649
1159,102,210033662
1164,101,210033672
1162,98,210033683
1163,91,210033694
1161,91,210033705
1158,88,210033716
1158,88,210033728
1164,81,210033738
1165,77,210033749
1165,74,210033761
1164,74,210033772
1166,71,210033783
1166,70,210033794
1166,68,210033805
1169,66,210033816
1168,65,210033827
1176,69,210033838
1186,76,210033852
1215,71,210033860
1221,69,210033873
1238,65,210033883
1250,65,210033897
1258,65,210033909
1297,61,210033917
1301,61,210033928
1300,59,210033938
1301,59,210033949
1300,55,210033961
1299,55,210033971
1298,54,210033983
1299,55,210033994
1298,53,210034004
1297,50,210034016
1297,51,210034027
1302,56,210034038
1309,65,210034049
1308,66,210034060
1296,63,210034071
1298,64,210034082
1302,66,210034097
1301,68,210034104
1301,69,210034122
1298,70,210034127
1297,70,210034139
1299,70,210034149
1300,67,210034160
1302,64,210034171
1301,61,210034182
1301,61,210034194
1301,62,210034204
1309,63,210034216
1316,65,210034227
1399,84,210034238
1398,84,210034249
1410,85,210034260
1409,85,210034271
1414,86,210034282
1416,86,210034293
1441,89,210034306
1441,88,210034317
1441,88,210034327
1440,92,210034338
1441,93,210034350
1442,93,210034360
1446,94,210034371
1447,94,210034382
1449,94,210034394
1444,93,210034405
1441,95,210034416
1441,96,210034427
1441,98,210034438
1442,99,210034449
1442,100,210034460
1444,102,210034471
1462,98,210034482
1476,102,210034493
1491,100,210034505
1502,100,210034517
1539,106,210034527
1540,109,210034538
1542,110,210034549
1541,108,210034560
1538,109,210034571
1537,105,210034582
1535,106,210034594
1533,106,210034604
1531,106,210034616
1530,104,210034646
1530,103,210034650
1533,100,210034656
1535,98,210034660
1536,95,210034671
1535,93,210034683
1529,89,210034694
1528,86,210034704
1524,88,210034716
1475,96,210034727
1374,94,210034739
1278,90,210034749
1236,90,210034760
1225,90,210034770
1214,91,210034782
1176,87,210034793
1022,79,210034803
1015,78,210034815
1027,72,210034826
1033,72,210034837
1034,72,210034850
1034,73,210034860
1037,74,210034870
1038,74,210034882
1038,74,210034893
1029,77,210034903
1029,78,210034915
1030,78,210034926
1030,77,210034937
1031,79,210034948
1032,84,210034962
1031,85,210034971
1026,82,210034982
1026,83,210034993
1027,83,210035003
1028,84,210035015
1041,85,210035027
1081,87,210035037
1115,89,210035052
1118,89,210035060
1126,90,210035071
1131,91,210035085
1146,95,210035093
1156,97,210035104
1213,108,210035117
1226,111,210035126
1224,112,210035137
1222,110,210035149
1222,114,210035160
1221,113,210035170
1216,111,210035182
1215,111,210035196
1219,112,210035204
1221,117,210035218
1219,117,210035228
1218,118,210035237
1217,118,210035248
1222,119,210035260
1221,119,210035270
1224,121,210035281
1236,124,210035294
1287,130,210035303
1296,129,210035315
1296,127,210035326
1303,126,210035337
1308,122,210035350
1319,112,210035359
1326,110,210035370
1323,108,210035381
1320,108,210035393
1318,107,210035405
1318,107,210035415
1318,107,210035426
1313,106,210035437
1313,107,210035450
1313,108,210035460
1312,110,210035470
1313,110,210035481
1314,110,210035493
1316,113,210035503
1318,113,210035515
1342,120,210035526
1366,128,210035537
1391,138,210035549
1407,142,210035560
1412,143,210035570
1421,144,210035581
1418,137,210035593
1423,142,210035604
1425,142,210035618
1425,142,210035628
1426,141,210035637
1425,142,210035648
1418,142,210035660
1416,141,210035670
1414,140,210035682
1413,135,210035693
1413,133,210035703
1413,132,210035715
1414,131,210035726
1414,130,210035737
1416,130,210035748
1415,129,210035759
1418,129,210035770
1442,129,210035781
1527,123,210035793
1532,123,210035804
1539,120,210035815
1540,119,210035826
1543,120,210035839
1547,123,210035852
1549,127,210035861
1548,129,210035878
1549,136,210035882
1548,136,210035894
1548,138,210035903
1547,145,210035915
1550,154,210035926
1553,163,210035943
1563,169,210035955
1564,169,210035959
1565,169,210035971
1561,170,210035982
1559,171,210035993
1559,170,210036004
1503,174,210036016
1167,202,210036026
1153,203,210036037
1139,204,210036048
1120,208,210036059
1105,211,210036071
1081,215,210036081
1075,219,210036093
1073,219,210036103
1068,215,210036116
1070,215,210036126
1066,214,210036136
1063,209,210036148
1059,199,210036159
1057,192,210036170
1056,190,210036183
1057,192,210036193
1058,191,210036203
1061,187,210036214
1062,186,210036226
1062,187,210036236
1062,193,210036248
1063,192,210036259
1063,193,210036270
1064,189,210036281
1065,188,210036292
1066,188,210036304
1071,189,210036314
1073,190,210036326
1073,191,210036336
1076,192,210036349
1076,198,210036359
1079,198,210036370
1129,193,210036382
1169,186,210036392
1178,185,210036407
1194,182,210036415
1211,163,210036427
1216,160,210036436
1217,158,210036454
1221,159,210036459
1220,159,210036469
1222,161,210036481
1222,165,210036493
1222,165,210036503
1222,164,210036515
1223,161,210036526
1223,163,210036536
1223,166,210036547
1227,167,210036559
1227,167,210036569
1228,167,210036581
1228,168,210036592
1229,168,210036604
1230,169,210036614
1231,173,210036626
1224,182,210036637
1222,182,210036647
1226,180,210036659
1226,182,210036670
1223,185,210036681
1221,186,210036692
1224,187,210036703
1222,186,210036714
1228,190,210036725
1261,190,210036736
1304,188,210036747
1340,174,210036759
1342,173,210036769
1344,172,210036780
1349,170,210036791
1352,168,210036802
1351,163,210036814
1351,159,210036825
1353,154,210036836
1354,153,210036848
1354,154,210036861
1353,154,210036869
1352,152,210036880
1352,148,210036892
1352,147,210036902
1351,148,210036914
1349,152,210036925
1348,152,210036936
1348,152,210036947
1347,152,210036959
1346,152,210036969
1343,153,210036980
1338,154,210036992
1336,154,210037002
1336,154,210037014
1342,155,210037025
1376,158,210037036
1487,168,210037047
1498,164,210037058
1498,160,210037069
1503,159,210037082
1508,158,210037096
1512,156,210037102
1539,144,210037117
1544,130,210037125
1547,128,210037135
1547,130,210037147
1551,129,210037158
1554,123,210037169
1555,117,210037180
1553,117,210037191
1552,117,210037202
1551,119,210037214
1550,118,210037225
