X Gaze Data, Y Gaze Data, Time 
1297,-139,214889288
1308,-143,214889299
1309,-145,214889311
1308,-150,214889322
1312,-150,214889332
1322,-148,214889343
1371,-147,214889354
1391,-141,214889365
1399,-138,214889376
1408,-132,214889388
1410,-131,214889398
1415,-128,214889410
1417,-128,214889421
1420,-129,214889432
1423,-133,214889443
1423,-132,214889455
1422,-129,214889465
1421,-125,214889476
1423,-118,214889487
1423,-119,214889498
1428,-116,214889510
1433,-117,214889524
1437,-116,214889531
1439,-117,214889543
1438,-120,214889554
1440,-120,214889565
1440,-120,214889576
1440,-120,214889588
1441,-118,214889598
1438,-116,214889609
1438,-118,214889621
1435,-124,214889632
1434,-122,214889643
1434,-122,214889654
1465,-125,214889665
1482,-125,214889676
1488,-128,214889688
1497,-128,214889698
1531,-127,214889710
1560,-129,214889721
1564,-129,214889731
1565,-129,214889743
1568,-129,214889754
1568,-124,214889765
1566,-122,214889776
1564,-119,214889787
1562,-111,214889798
1564,-97,214889809
1565,-95,214889820
1569,-92,214889831
1570,-87,214889843
1570,-87,214889854
1568,-86,214889865
1565,-88,214889876
1561,-87,214889887
1559,-87,214889898
1556,-86,214889909
1514,-84,214889921
1149,-70,214889932
1137,-69,214889944
1123,-68,214889954
1114,-67,214889964
1107,-66,214889976
1089,-65,214889988
1068,-61,214889998
1063,-60,214890009
1061,-59,214890021
1063,-61,214890031
1062,-60,214890042
1062,-59,214890054
1061,-65,214890064
1063,-74,214890076
1061,-68,214890087
1062,-64,214890098
1060,-57,214890109
1059,-56,214890120
1057,-55,214890131
1056,-53,214890142
1059,-51,214890154
1058,-49,214890167
1065,-43,214890176
1066,-43,214890187
1063,-40,214890197
1062,-36,214890209
1061,-27,214890221
1066,-15,214890231
1061,-13,214890242
1064,-17,214890254
1086,-18,214890264
1121,-16,214890276
1159,-15,214890287
1183,-17,214890297
1194,-18,214890309
1217,-19,214890321
1233,-19,214890331
1267,-18,214890343
1266,-17,214890354
1267,-16,214890364
1269,-14,214890375
1269,-14,214890388
1269,-12,214890397
1268,-10,214890409
1269,-8,214890420
1268,-7,214890431
1267,-3,214890442
1265,0,214890454
1265,6,214890464
1267,9,214890475
1267,8,214890487
1267,7,214890498
1267,6,214890509
1264,7,214890520
1262,12,214890531
1262,13,214890542
1262,14,214890553
1262,15,214890564
1260,18,214890575
1257,19,214890587
1256,20,214890605
1255,22,214890609
1257,24,214890620
1254,21,214890631
1259,24,214890642
1269,23,214890653
1333,32,214890664
1346,33,214890675
1367,37,214890686
1373,37,214890697
1378,37,214890709
1384,41,214890720
1385,43,214890731
1385,43,214890742
1385,41,214890753
1384,41,214890764
1385,42,214890775
1383,43,214890789
1385,39,214890804
1388,36,214890811
1388,36,214890820
1389,32,214890831
1389,30,214890842
1388,22,214890853
1388,19,214890864
1444,22,214890875
1446,22,214890886
1452,24,214890897
1452,24,214890909
1453,24,214890920
1467,27,214890931
1469,28,214890942
1466,26,214890953
1466,28,214890964
1465,22,214890975
1465,22,214890987
1467,22,214891000
1470,28,214891009
1469,22,214891020
1468,22,214891030
1470,23,214891042
1473,24,214891054
1517,32,214891064
1559,31,214891075
1563,32,214891087
1569,32,214891097
1572,32,214891109
1579,24,214891120
1581,23,214891132
1587,25,214891142
1590,28,214891153
1588,29,214891164
1588,30,214891175
1584,40,214891186
1584,42,214891197
1585,41,214891209
1586,37,214891220
1588,38,214891230
1591,37,214891242
1592,31,214891253
1591,31,214891263
1584,30,214891275
1582,30,214891286
1533,36,214891297
1194,62,214891308
1175,62,214891319
1157,63,214891330
1138,62,214891342
1115,59,214891353
1091,55,214891364
1083,55,214891374
1077,44,214891385
1077,43,214891396
1078,48,214891429
1092,81,214891441
1092,77,214891452
1099,100,214891463
1121,-127,214891708
1121,-127,214891719
1143,-108,214891730
1159,-94,214891741
1162,-130,214891752
1162,-109,214891763
1164,-134,214891778
1136,-174,214891786
1137,-182,214891796
1136,-190,214891808
1135,-193,214891819
1139,-199,214891830
1142,-195,214891843
1144,-197,214891853
1137,-192,214891863
1046,-258,214891908
1041,-263,214891918
1005,-292,214891929
1065,-279,214892008
1274,-229,214892019
1328,-254,214892030
1317,-292,214892041
1307,-296,214892052
1311,-286,214892063
1316,-278,214892075
1324,-285,214892086
1324,-279,214892097
1325,-278,214892108
1336,-285,214892120
1350,-280,214892130
1354,-278,214892142
1360,-259,214892153
1357,-268,214892163
1366,-254,214892175
1362,-237,214892186
1363,-234,214892196
1362,-227,214892208
1361,-220,214892220
1359,-199,214892230
1359,-197,214892242
1359,-194,214892253
1359,-188,214892263
1361,-171,214892275
1364,-159,214892286
1367,-156,214892298
1367,-154,214892308
1367,-153,214892319
1365,-148,214892330
1363,-144,214892341
1364,-143,214892353
1366,-143,214892363
1366,-132,214892374
1367,-125,214892386
1369,-122,214892396
1369,-120,214892408
1367,-120,214892419
1364,-117,214892430
1367,-117,214892441
1368,-117,214892452
1388,-116,214892465
1510,-125,214892475
1530,-128,214892489
1538,-129,214892497
1545,-129,214892511
1547,-130,214892520
1551,-131,214892529
1556,-132,214892545
1559,-132,214892552
1558,-128,214892563
1557,-123,214892574
1556,-123,214892586
1557,-123,214892596
1557,-122,214892607
1556,-122,214892619
1554,-121,214892630
1553,-120,214892641
1553,-120,214892652
1552,-121,214892663
1552,-122,214892674
1552,-122,214892686
1542,-120,214892696
1305,-95,214892708
1047,-53,214892719
1041,-53,214892729
1034,-51,214892741
1030,-52,214892752
1023,-52,214892763
1019,-54,214892774
1011,-58,214892785
1009,-60,214892796
1010,-57,214892808
1012,-68,214892819
1011,-68,214892829
1012,-69,214892841
1011,-69,214892852
1007,-67,214892863
1007,-67,214892874
1009,-69,214892886
1012,-73,214892900
1010,-74,214892910
1009,-74,214892919
1006,-75,214892929
1007,-79,214892941
1008,-78,214892952
1008,-77,214892963
1008,-74,214892974
1009,-74,214892985
1010,-75,214892996
1012,-76,214893007
1040,-74,214893019
1223,-62,214893029
1236,-61,214893041
1253,-60,214893052
1264,-59,214893063
1273,-59,214893074
1286,-59,214893085
1293,-60,214893097
1298,-61,214893109
1299,-64,214893119
1301,-63,214893130
1304,-60,214893141
1304,-57,214893152
1309,-52,214893163
1309,-52,214893174
1310,-52,214893185
1309,-51,214893196
1308,-53,214893207
1306,-51,214893218
1304,-49,214893229
1302,-47,214893241
1298,-42,214893252
1295,-42,214893262
1294,-40,214893274
1292,-40,214893286
1294,-35,214893299
1294,-34,214893307
1296,-27,214893318
1298,-28,214893329
1318,-29,214893341
1357,-32,214893352
1392,-31,214893362
1405,-32,214893374
1422,-30,214893385
1430,-29,214893396
1444,-25,214893407
1447,-24,214893419
1447,-23,214893429
1447,-28,214893441
1446,-28,214893452
1443,-28,214893462
1440,-24,214893474
1440,-24,214893485
1441,-23,214893496
1442,-21,214893507
1442,-20,214893519
1442,-21,214893529
1441,-18,214893541
1444,-13,214893552
1446,-11,214893562
1446,-11,214893574
1444,-12,214893585
1444,-12,214893596
1441,-12,214893607
1441,-11,214893618
1441,-6,214893629
1443,-2,214893640
1442,0,214893652
1441,0,214893662
1438,0,214893674
1440,0,214893685
1504,-6,214893696
1521,-8,214893707
1528,-8,214893718
1537,-10,214893729
1549,-13,214893740
1566,-21,214893751
1570,-28,214893762
1571,-31,214893775
1570,-30,214893786
1569,-27,214893795
1568,-32,214893807
1569,-33,214893818
1568,-29,214893829
1569,-22,214893840
1570,-20,214893851
1570,-18,214893862
1572,-18,214893874
1572,-17,214893885
1572,-15,214893895
1572,-14,214893910
1572,-14,214893918
1559,-11,214893928
1554,-9,214893942
1538,-9,214893952
1084,18,214893966
1074,19,214893976
1066,19,214893985
1056,19,214893995
1047,19,214894007
1025,21,214894018
1022,22,214894030
1015,26,214894040
1016,27,214894052
1016,27,214894062
1017,30,214894074
1019,32,214894085
1022,32,214894095
1024,31,214894107
1025,32,214894119
1025,32,214894131
1022,33,214894140
1019,33,214894152
1021,33,214894165
1022,33,214894174
1022,37,214894185
1022,39,214894195
1026,51,214894207
1028,55,214894218
1028,57,214894229
1029,58,214894240
1029,59,214894251
1030,60,214894262
1032,62,214894273
1041,66,214894284
1046,67,214894295
1073,67,214894307
1095,66,214894318
1108,66,214894329
1123,66,214894340
1133,67,214894351
1147,66,214894362
1178,59,214894375
1186,60,214894385
1186,60,214894395
1189,63,214894407
1193,66,214894418
1196,70,214894428
1195,71,214894440
1193,70,214894451
1193,70,214894462
1195,69,214894473
1195,70,214894485
1194,71,214894495
1193,71,214894506
1192,69,214894518
1191,69,214894529
1193,66,214894540
1195,67,214894552
1197,67,214894562
1197,70,214894573
1213,66,214894585
1353,58,214894595
1357,57,214894607
1360,57,214894618
1361,57,214894634
1365,56,214894647
1371,53,214894653
1374,51,214894663
1374,48,214894673
1370,46,214894684
1367,45,214894695
1366,45,214894706
1365,43,214894718
1364,40,214894728
1365,39,214894740
1367,39,214894751
1367,40,214894762
1366,39,214894773
1366,37,214894785
1364,33,214894795
1363,32,214894806
1359,29,214894818
1358,30,214894828
1355,29,214894839
1355,29,214894851
1356,28,214894862
1356,29,214894873
1358,31,214894884
1373,32,214894895
1447,31,214894906
1485,28,214894918
1500,26,214894928
1512,25,214894939
1530,24,214894951
1537,24,214894961
1560,29,214894973
1565,34,214894984
1564,43,214894994
1566,44,214895006
1567,45,214895018
1573,38,214895028
1570,39,214895040
1575,34,214895051
1576,33,214895062
1578,31,214895073
1578,33,214895084
1580,32,214895095
1582,31,214895106
1582,32,214895117
1581,34,214895129
1577,33,214895139
1577,34,214895150
1575,35,214895161
1575,36,214895173
1572,49,214895184
1572,50,214895194
1570,53,214895206
1569,55,214895220
1567,58,214895228
1568,60,214895239
1563,61,214895251
1529,68,214895261
1424,81,214895273
1259,97,214895285
1242,99,214895294
1225,101,214895306
1212,102,214895317
1201,103,214895328
1095,110,214895339
1091,105,214895351
1089,101,214895361
1088,101,214895372
1087,98,214895384
1088,93,214895395
1095,90,214895406
1097,90,214895420
1098,92,214895428
1096,97,214895442
1098,95,214895452
1097,97,214895461
1093,97,214895473
1086,98,214895484
1085,98,214895494
1083,100,214895505
1083,102,214895517
1083,103,214895528
1086,104,214895539
1089,110,214895551
1089,111,214895561
1088,114,214895572
1090,121,214895584
1090,126,214895594
1088,131,214895606
1090,130,214895617
1125,130,214895627
1155,129,214895640
1196,116,214895651
1200,114,214895662
1208,111,214895672
1214,108,214895684
1220,106,214895694
1218,105,214895706
1215,106,214895717
1215,104,214895727
1215,104,214895739
1216,104,214895750
1218,105,214895761
1221,107,214895772
1221,109,214895783
1222,114,214895794
1223,115,214895805
1224,116,214895817
1218,112,214895827
1217,110,214895839
1217,108,214895850
1217,104,214895861
1219,100,214895872
1220,99,214895885
1222,92,214895895
1223,90,214895907
1224,93,214895917
1225,93,214895927
1225,93,214895939
1224,91,214895950
1221,85,214895961
1233,85,214895972
1322,90,214895984
1326,90,214895994
1338,90,214896005
1348,91,214896017
1357,91,214896027
1377,92,214896039
1395,93,214896051
1393,92,214896060
1391,91,214896072
1391,89,214896083
1392,89,214896094
1392,89,214896105
1393,87,214896117
1395,80,214896127
1394,75,214896139
1393,75,214896150
1393,74,214896160
1392,73,214896172
1391,71,214896183
1391,69,214896193
1393,68,214896205
1392,69,214896216
1390,74,214896227
1387,75,214896238
1388,74,214896250
1390,73,214896260
1394,76,214896272
1407,80,214896283
1430,84,214896294
1456,85,214896305
1480,78,214896316
1484,77,214896327
1487,77,214896338
1492,79,214896350
1496,82,214896360
1500,88,214896372
1505,91,214896383
1507,91,214896393
1509,91,214896405
1509,87,214896416
1509,86,214896427
1510,87,214896438
1511,91,214896450
1512,91,214896461
1511,91,214896472
1513,97,214896483
1515,102,214896494
1517,108,214896505
1515,104,214896516
1526,108,214896528
1552,118,214896539
1563,121,214896550
1568,121,214896560
1573,122,214896572
1595,114,214896583
1598,114,214896593
1600,116,214896605
1604,123,214896616
1606,123,214896627
1605,123,214896638
1603,124,214896650
1602,124,214896660
1602,123,214896672
1602,128,214896683
1599,126,214896693
1577,128,214896705
1481,134,214896716
1224,134,214896726
1184,133,214896738
1154,132,214896750
1127,134,214896760
1108,136,214896771
1093,136,214896783
1078,135,214896793
1078,135,214896804
1076,136,214896816
1074,135,214896826
1074,134,214896838
1075,137,214896850
1084,139,214896860
1088,140,214896871
1088,140,214896883
1088,138,214896893
1088,137,214896904
1087,137,214896917
1085,139,214896926
1081,142,214896938
1081,142,214896949
1078,142,214896960
1080,137,214896975
1084,137,214896983
1088,137,214896993
1089,137,214897005
1090,137,214897016
1092,135,214897026
1102,132,214897038
1113,130,214897049
1125,129,214897060
1171,124,214897071
1182,123,214897083
1190,122,214897093
1199,120,214897104
1232,116,214897116
1234,116,214897129
1235,117,214897138
1234,116,214897149
1235,116,214897159
1237,115,214897171
1235,116,214897186
1237,118,214897193
1241,120,214897204
1241,119,214897216
1242,119,214897226
1241,117,214897238
1239,115,214897249
1237,112,214897260
1236,110,214897271
1235,111,214897282
1232,115,214897293
1231,116,214897304
1229,113,214897316
1231,115,214897327
1234,118,214897337
1244,116,214897349
1255,116,214897359
1288,114,214897371
1326,111,214897383
1339,112,214897393
1351,114,214897404
1361,115,214897418
1365,114,214897426
1365,113,214897437
1368,112,214897450
1368,113,214897460
1370,114,214897473
1373,116,214897482
1372,116,214897492
1372,117,214897504
1371,116,214897516
1363,117,214897526
1364,118,214897537
1366,122,214897549
1366,122,214897559
1368,122,214897571
1368,121,214897582
1371,118,214897593
1407,122,214897604
1445,128,214897652
1462,131,214897672
1487,135,214897676
1484,145,214897684
1488,141,214897693
1489,143,214897704
1486,151,214897715
1489,152,214897726
1493,154,214897737
1494,157,214897749
1497,162,214897759
1497,168,214897770
1494,171,214897782
1497,170,214897792
1498,172,214897804
1500,173,214897816
1498,175,214897826
1495,171,214897837
1495,170,214897848
1496,170,214897859
1500,168,214897870
1504,168,214897882
1522,166,214897892
1553,167,214897903
1596,162,214897915
1603,160,214897926
1621,151,214897937
1621,146,214897948
1621,144,214897959
1627,144,214897970
1633,143,214897982
1633,144,214897992
1631,146,214898004
1630,141,214898015
1630,141,214898029
1629,140,214898037
1625,137,214898048
1628,136,214898059
1625,137,214898070
1572,139,214898082
1137,163,214898092
1131,164,214898103
1122,164,214898115
1117,163,214898126
1105,163,214898137
1093,163,214898148
1054,164,214898159
1044,162,214898170
1043,158,214898182
1031,157,214898192
1030,154,214898204
1029,154,214898215
1029,156,214898230
1032,159,214898237
1033,159,214898248
1033,159,214898259
1032,157,214898270
1031,157,214898281
1031,157,214898292
1035,159,214898304
1038,158,214898315
1035,157,214898325
1034,153,214898337
1035,154,214898348
1036,155,214898359
1037,154,214898370
1039,154,214898382
1045,153,214898392
1054,153,214898403
1054,150,214898415
1058,150,214898425
1056,151,214898440
1051,156,214898448
1051,156,214898459
1051,156,214898470
1051,156,214898482
1049,155,214898492
1047,154,214898503
1047,155,214898515
1050,155,214898525
1062,154,214898536
1108,156,214898548
1129,158,214898558
1174,152,214898570
1173,152,214898581
1180,144,214898591
1183,143,214898603
1198,140,214898615
1195,137,214898625
1196,140,214898636
1196,140,214898648
1194,139,214898658
1193,139,214898670
1194,135,214898681
1196,130,214898692
1195,125,214898703
1194,124,214898715
1192,126,214898725
1192,119,214898736
1190,117,214898748
1189,118,214898759
1188,126,214898770
1190,121,214898781
1191,121,214898792
1203,123,214898803
1221,123,214898814
1245,125,214898825
1291,136,214898836
1294,137,214898848
1297,138,214898860
1302,138,214898873
1300,139,214898881
1297,141,214898891
1296,142,214898903
1296,144,214898914
1296,145,214898925
1296,151,214898936
1295,154,214898948
1294,156,214898958
1297,159,214898969
1298,160,214898981
1302,167,214898992
1308,178,214899003
1309,178,214899014
1308,178,214899025
1307,179,214899036
1308,180,214899048
1307,181,214899058
1306,182,214899071
1304,187,214899082
1300,189,214899095
1269,188,214899107
1260,185,214899115
1252,184,214899125
1250,182,214899137
1251,182,214899149
1238,180,214899160
1237,179,214899170
1243,177,214899182
1245,177,214899192
1243,177,214899203
1242,178,214899214
1244,183,214899225
1245,187,214899236
1244,189,214899248
1244,191,214899258
1244,191,214899271
1244,191,214899281
1245,192,214899292
1253,194,214899303
1254,195,214899314
1254,195,214899325
1255,195,214899336
1256,195,214899348
1276,197,214899358
1316,201,214899369
1331,201,214899381
1354,197,214899391
1363,194,214899403
1369,193,214899414
1372,192,214899425
1373,192,214899436
1374,192,214899447
1374,191,214899458
1374,189,214899472
1374,186,214899481
1372,183,214899492
1371,182,214899503
1369,181,214899514
1364,190,214899525
1364,187,214899536
1364,186,214899548
1366,182,214899558
1370,181,214899569
1371,182,214899581
1447,181,214899592
1464,182,214899603
1469,181,214899614
1484,180,214899625
1490,179,214899636
1498,177,214899647
1509,176,214899658
1505,163,214899669
1512,168,214899681
1514,169,214899693
1515,166,214899703
1514,163,214899714
1511,158,214899725
1512,158,214899736
1512,155,214899748
1514,157,214899758
1513,157,214899769
1516,159,214899781
1515,159,214899791
1518,158,214899803
1525,158,214899814
1558,156,214899824
1569,155,214899836
1591,148,214899848
1594,146,214899858
1608,149,214899869
1611,154,214899881
1617,155,214899892
1616,156,214899903
1617,156,214899914
1617,154,214899925
1617,147,214899936
1619,150,214899948
1614,150,214899958
1575,154,214899969
1545,156,214899982
1390,160,214899991
1356,160,214900003
1326,162,214900015
1294,164,214900024
1257,169,214900035
1065,179,214900048
1052,177,214900058
1052,181,214900069
1053,184,214900081
1053,181,214900091
1055,180,214900102
1056,179,214900118
1056,179,214900125
1056,181,214900136
1056,180,214900148
1054,181,214900159
1050,182,214900169
1051,184,214900181
1051,186,214900191
1052,197,214900202
1051,198,214900214
1052,202,214900225
1053,206,214900236
1059,213,214900247
1060,213,214900258
1060,208,214900269
1057,206,214900281
1055,206,214900292
1055,209,214900302
1057,208,214900314
1059,206,214900325
1069,207,214900336
1069,207,214900348
1122,205,214900358
1213,198,214900369
1234,197,214900381
1252,197,214900391
1270,199,214900402
1288,200,214900414
1308,200,214900424
1311,198,214900436
1313,200,214900447
1311,199,214900458
1313,200,214900469
1317,203,214900481
1318,202,214900491
1319,202,214900502
1319,198,214900514
1318,198,214900525
1319,197,214900539
1319,196,214900547
1315,200,214900559
1315,200,214900569
1316,198,214900581
1316,199,214900591
1332,201,214900602
1409,205,214900614
1418,205,214900648
1426,205,214900653
1435,205,214900657
1448,204,214900663
1459,203,214900669
1472,208,214900680
1474,210,214900691
1480,216,214900702
1476,212,214900714
1478,214,214900724
1473,213,214900738
1474,215,214900747
1475,222,214900757
1474,223,214900770
1474,222,214900780
1471,220,214900799
1469,221,214900803
1470,222,214900814
1472,222,214900824
1471,222,214900835
1472,221,214900847
1470,220,214900857
1468,221,214900869
1467,223,214900880
1470,227,214900891
1472,230,214900902
1486,230,214900913
1511,231,214900924
1525,232,214900935
1552,229,214900947
1554,228,214900958
1556,228,214900969
1561,226,214900980
1567,224,214900991
1567,224,214901002
1567,226,214901014
1566,226,214901024
1566,226,214901035
1566,228,214901047
1564,232,214901057
1561,234,214901069
1556,237,214901080
1556,238,214901091
1532,241,214901102
1176,259,214901114
1126,258,214901124
1106,257,214901135
1091,255,214901147
1075,255,214901157
1059,254,214901169
1050,249,214901180
1043,243,214901192
1037,240,214901202
1036,240,214901214
1035,239,214901224
1035,237,214901235
1036,240,214901247
1037,242,214901257
1036,242,214901268
1033,240,214901280
1032,246,214901291
1035,251,214901301
1034,252,214901314
1034,252,214901324
1034,254,214901335
1035,255,214901347
1039,264,214901357
1042,266,214901368
1039,263,214901381
1043,271,214901394
1042,276,214901402
1044,275,214901414
1085,277,214901424
1130,280,214901435
1206,283,214901446
1241,283,214901457
1264,279,214901468
1285,276,214901480
1294,272,214901490
1295,271,214901501
1293,272,214901513
1293,268,214901524
1294,267,214901535
1297,260,214901547
1296,260,214901557
1299,258,214901568
1300,257,214901580
1299,257,214901590
1297,258,214901602
1297,257,214901613
1294,257,214901623
1292,257,214901635
1293,256,214901646
1296,254,214901657
1295,253,214901668
1295,254,214901679
1293,257,214901690
1293,255,214901701
1293,255,214901713
1294,244,214901723
1294,242,214901735
1296,240,214901746
1298,239,214901757
1298,245,214901768
1296,243,214901778
1280,256,214901788
1226,301,214901812
1237,311,214901822
1192,313,214901834
1241,323,214901846
1268,318,214901856
1331,277,214901868
1345,227,214901879
1368,211,214901890
1364,200,214901901
1365,199,214901913
1365,198,214901923
1365,197,214901935
1369,221,214901946
1368,222,214901957
1369,218,214901968
1371,215,214901980
1369,215,214901990
1369,220,214902001
1367,225,214902014
1369,233,214902023
1369,238,214902035
1368,239,214902047
