X Gaze Data, Y Gaze Data, Time 
1366,194,243620880
1385,191,243620897
1393,190,243620902
1406,187,243620913
1407,189,243620925
1408,190,243620935
1411,192,243620947
1413,194,243620958
1413,196,243620968
1413,198,243620980
1413,200,243620992
1413,203,243621010
1413,206,243621015
1413,208,243621024
1415,208,243621035
1429,209,243621048
1452,209,243621059
1488,212,243621068
1507,215,243621080
1515,216,243621091
1522,218,243621102
1523,217,243621113
1525,218,243621124
1525,217,243621139
1531,217,243621147
1531,215,243621159
1531,215,243621171
1532,219,243621180
1532,221,243621192
1532,222,243621203
1532,224,243621213
1532,226,243621224
1533,229,243621235
1533,231,243621247
1532,234,243621259
1528,236,243621268
1527,235,243621280
1525,228,243621291
1527,229,243621302
1530,228,243621314
1538,225,243621325
1570,225,243621336
1587,227,243621347
1590,228,243621358
1597,227,243621374
1601,227,243621380
1604,229,243621391
1627,233,243621401
1626,234,243621413
1626,233,243621426
1625,233,243621435
1629,233,243621446
1634,232,243621458
1635,231,243621468
1635,231,243621480
1637,230,243621491
1637,227,243621505
1636,228,243621513
1635,231,243621525
1633,236,243621536
1629,238,243621546
1628,238,243621557
1627,238,243621568
1627,239,243621580
1628,241,243621591
1629,242,243621603
1632,242,243621613
1630,242,243621626
1602,242,243621634
1159,258,243621646
1153,260,243621657
1150,262,243621668
1143,264,243621679
1135,267,243621691
1127,270,243621707
1125,277,243621713
1122,288,243621725
1119,288,243621734
1118,292,243621746
1119,292,243621757
1118,293,243621768
1117,291,243621780
1118,290,243621791
1120,291,243621801
1122,292,243621813
1124,293,243621824
1117,295,243621834
1112,296,243621846
1110,296,243621857
1111,296,243621868
1110,296,243621879
1111,296,243621893
1108,297,243621903
1106,297,243621915
1100,300,243621924
1100,300,243621935
1100,300,243621946
1100,302,243621957
1101,306,243621967
1101,307,243621979
1100,306,243621997
1099,306,243622003
1097,303,243622013
1096,301,243622024
1096,299,243622035
1095,297,243622046
1094,294,243622058
1092,291,243622069
1092,291,243622080
1092,291,243622093
1092,292,243622101
1091,293,243622113
1090,293,243622124
1089,294,243622134
1091,295,243622146
1091,295,243622157
1091,296,243622167
1091,300,243622180
1092,300,243622190
1090,300,243622201
1090,300,243622214
1090,293,243622223
1091,294,243622235
1091,287,243622249
1094,288,243622259
1122,288,243622267
1171,289,243622279
1196,288,243622291
1232,283,243622301
1254,280,243622315
1262,279,243622324
1276,278,243622339
1281,276,243622346
1282,272,243622357
1283,274,243622371
1283,271,243622379
1285,271,243622390
1287,268,243622402
1288,270,243622412
1288,270,243622423
1290,274,243622438
1291,275,243622445
1291,275,243622457
1293,275,243622468
1301,276,243622479
1330,273,243622490
1333,273,243622500
1348,270,243622512
1352,270,243622523
1360,268,243622534
1363,265,243622546
1363,264,243622557
1365,265,243622567
1367,267,243622579
1365,268,243622590
1365,268,243622600
1366,268,243622612
1367,269,243622623
1367,270,243622634
1370,273,243622645
1371,272,243622656
1389,271,243622668
1425,261,243622679
1426,262,243622694
1427,263,243622700
1429,264,243622712
1434,264,243622724
1435,264,243622733
1437,263,243622745
1437,261,243622757
1435,263,243622767
1436,256,243622779
1439,253,243622790
1441,249,243622800
1442,245,243622812
1441,245,243622823
1440,243,243622834
1441,241,243622845
1437,238,243622858
1436,237,243622867
1434,239,243622879
1433,238,243622890
1432,237,243622902
1431,235,243622912
1431,234,243622923
1431,235,243622933
1431,233,243622947
1431,234,243622956
1431,235,243622967
1430,235,243622979
1426,239,243622990
1426,239,243623001
1426,240,243623012
1427,238,243623023
1427,238,243623034
1425,238,243623045
1427,238,243623056
1447,237,243623067
1530,232,243623078
1560,230,243623090
1571,228,243623100
1580,227,243623111
1590,226,243623124
1593,227,243623136
1594,228,243623145
1594,229,243623156
1599,228,243623168
1598,226,243623185
1597,226,243623189
1596,227,243623201
1595,227,243623211
1592,235,243623223
1593,234,243623235
1592,235,243623245
1585,231,243623257
1580,230,243623269
1576,231,243623279
1576,232,243623289
1567,235,243623300
1563,237,243623312
1558,238,243623323
1558,238,243623337
1555,240,243623345
1554,241,243623356
1553,240,243623368
1553,240,243623379
1553,240,243623389
1552,243,243623402
1553,242,243623412
1546,243,243623423
1540,243,243623434
1543,243,243623445
1543,246,243623457
1568,250,243623466
1569,251,243623478
1587,248,243623490
1590,248,243623500
1603,242,243623529
1605,240,243623532
1606,237,243623536
1607,233,243623545
1606,228,243623557
1605,231,243623566
1605,228,243623578
1607,232,243623589
1606,233,243623600
1606,234,243623611
1604,235,243623623
1601,240,243623633
1600,238,243623645
1562,240,243623656
1446,241,243623666
1389,239,243623678
1355,236,243623694
1341,234,243623701
1322,235,243623713
1303,236,243623724
1302,237,243623733
1302,238,243623746
1302,238,243623756
1301,242,243623766
1301,243,243623778
1301,255,243623789
1301,256,243623799
1303,260,243623812
1303,260,243623823
1303,261,243623833
1305,255,243623850
1306,253,243623856
1306,254,243623868
1306,256,243623878
1306,261,243623889
1305,264,243623899
1302,265,243623911
1302,266,243623923
1302,266,243623934
1301,270,243623946
1299,269,243623956
1298,268,243623968
1299,267,243623978
1299,268,243623989
1299,268,243623999
1299,268,243624011
1297,270,243624028
1297,270,243624038
1299,269,243624045
1300,270,243624056
1301,269,243624066
1300,270,243624078
1317,270,243624092
1615,263,243624101
1629,264,243624112
1633,265,243624123
1636,265,243624132
1641,265,243624144
1645,264,243624156
1640,266,243624166
1633,267,243624177
1636,268,243624189
1637,269,243624199
1635,268,243624211
1635,270,243624222
1631,271,243624233
1628,270,243624244
1630,271,243624256
1630,270,243624266
1633,257,243624277
1632,255,243624289
1621,250,243624299
1619,248,243624312
1618,246,243624322
1618,245,243624335
1611,245,243624344
1609,244,243624356
1607,244,243624366
1604,244,243624377
1607,243,243624388
1608,241,243624400
1606,240,243624411
1605,239,243624423
1606,240,243624432
1611,240,243624444
1614,241,243624455
1610,239,243624465
1595,241,243624477
1584,243,243624489
1521,246,243624499
1402,255,243624511
1315,265,243624523
1259,272,243624532
1219,278,243624545
1192,281,243624555
1088,293,243624566
1087,294,243624577
1087,292,243624589
1086,296,243624599
1088,296,243624612
1090,299,243624622
1089,299,243624632
1090,298,243624644
1088,300,243624655
1087,299,243624666
1087,299,243624677
1087,300,243624689
1087,299,243624699
1087,297,243624711
1088,296,243624722
1087,296,243624732
1087,294,243624746
1086,289,243624755
1086,286,243624766
1087,287,243624777
1088,289,243624789
1088,289,243624799
1088,294,243624811
1089,293,243624822
1089,294,243624833
1089,293,243624844
1090,296,243624855
1090,297,243624868
1085,290,243624877
1088,290,243624888
1086,289,243624899
1087,288,243624912
1099,289,243624921
1139,294,243624932
1173,296,243624944
1196,291,243624955
1198,290,243624965
1204,291,243624977
1204,294,243624988
1206,295,243624999
1205,297,243625011
1207,297,243625022
1207,296,243625043
1207,296,243625046
1207,297,243625055
1207,297,243625065
1208,297,243625078
1208,296,243625089
1208,295,243625099
1208,294,243625110
1208,294,243625123
1207,294,243625132
1208,293,243625143
1207,296,243625156
1208,297,243625165
1205,299,243625177
1205,302,243625188
1206,305,243625199
1212,311,243625210
1212,310,243625221
1209,310,243625232
1211,311,243625244
1224,310,243625259
1273,306,243625265
1288,306,243625278
1312,302,243625288
1326,297,243625299
1333,300,243625312
1338,300,243625321
1341,302,243625332
1342,299,243625343
1346,302,243625354
1347,301,243625375
1348,303,243625381
1349,302,243625390
1350,302,243625400
1351,301,243625411
1350,299,243625421
1350,299,243625432
1351,300,243625444
1351,300,243625454
1353,303,243625465
1356,305,243625477
1358,304,243625488
1359,304,243625498
1359,304,243625511
1361,305,243625521
1362,306,243625532
1360,307,243625544
1360,308,243625555
1358,305,243625565
1355,304,243625577
1349,303,243625589
1338,301,243625598
1332,298,243625609
1331,297,243625621
1330,296,243625632
1329,296,243625643
1329,295,243625654
1329,295,243625665
1330,296,243625678
1331,296,243625688
1332,296,243625701
1333,296,243625710
1333,296,243625721
1334,300,243625731
1335,299,243625743
1329,304,243625754
1326,306,243625765
1329,303,243625776
1328,309,243625788
1328,316,243625806
1339,319,243625812
1359,318,243625822
1367,317,243625832
1396,315,243625843
1412,311,243625860
1416,310,243625865
1452,306,243625876
1454,306,243625888
1454,307,243625898
1460,313,243625910
1459,312,243625921
1458,312,243625932
1458,311,243625943
1457,311,243625954
1456,312,243625965
1459,314,243625978
1458,313,243625991
1459,313,243626004
1455,311,243626012
1455,309,243626021
1455,307,243626031
1455,306,243626049
1457,305,243626055
1467,303,243626065
1498,301,243626077
1521,297,243626087
1526,297,243626101
1536,295,243626110
1542,286,243626121
1544,286,243626134
1544,285,243626143
1546,291,243626154
1548,288,243626165
1549,288,243626178
1549,288,243626188
1550,288,243626198
1550,284,243626212
1550,285,243626220
1551,286,243626231
1552,283,243626244
1552,283,243626253
1552,283,243626264
1552,281,243626276
1560,281,243626287
1577,277,243626298
1577,279,243626309
1577,281,243626320
1578,282,243626331
1582,279,243626342
1583,279,243626354
1589,273,243626364
1587,274,243626375
1588,274,243626387
1592,278,243626398
1593,283,243626409
1592,283,243626420
1588,281,243626434
1587,279,243626444
1585,273,243626454
1586,273,243626466
1587,272,243626476
1587,272,243626487
1588,271,243626497
1589,269,243626519
1586,265,243626528
1578,268,243626533
1557,276,243626546
1517,277,243626555
1313,279,243626564
1281,279,243626576
1257,277,243626587
1238,276,243626598
1215,275,243626609
1138,276,243626621
1137,277,243626631
1134,277,243626642
1139,275,243626655
1140,275,243626664
1141,275,243626681
1143,278,243626687
1145,281,243626697
1144,283,243626709
1138,285,243626720
1120,287,243626731
1111,290,243626742
1106,290,243626754
1102,290,243626764
1094,291,243626776
1091,290,243626787
1088,290,243626797
1089,287,243626809
1090,285,243626820
1091,286,243626831
1094,286,243626843
1094,286,243626854
1095,288,243626867
1094,288,243626876
1094,290,243626887
1091,290,243626897
1094,290,243626911
1092,291,243626920
1095,296,243626931
1099,298,243626943
1101,296,243626954
1102,297,243626964
1102,297,243626976
1100,299,243626987
1101,301,243626998
1100,303,243627009
1099,301,243627020
1099,300,243627031
1094,304,243627043
1097,304,243627054
1120,305,243627064
1167,309,243627077
1182,310,243627086
1210,309,243627097
1244,305,243627109
1256,305,243627121
1265,305,243627130
1267,305,243627143
1267,307,243627153
1268,309,243627163
1267,309,243627176
1265,310,243627186
1265,309,243627198
1263,309,243627210
1260,307,243627221
1258,307,243627231
1257,306,243627242
1257,308,243627253
1258,308,243627265
1258,308,243627275
1256,306,243627286
1252,307,243627298
1247,310,243627308
1245,311,243627319
1242,311,243627330
1243,311,243627342
1255,310,243627355
1310,304,243627363
1341,302,243627378
1359,299,243627386
1370,296,243627397
1382,293,243627408
1391,293,243627419
1397,292,243627431
1400,294,243627441
1403,295,243627452
1404,294,243627463
1403,294,243627475
1403,295,243627486
1402,296,243627497
1401,296,243627509
1401,295,243627520
1402,294,243627531
1402,293,243627544
1406,288,243627556
1406,287,243627565
1406,288,243627576
1405,287,243627586
1405,287,243627596
1403,287,243627613
1402,288,243627620
1402,287,243627630
1404,286,243627646
1404,287,243627654
1443,293,243627665
1460,294,243627675
1464,295,243627686
1470,295,243627697
1482,296,243627709
1485,295,243627719
1490,295,243627732
1491,294,243627741
1490,292,243627752
1493,291,243627763
1494,288,243627775
1495,282,243627786
1496,281,243627797
1496,282,243627808
1496,282,243627819
1496,281,243627830
1496,283,243627842
1502,282,243627852
1525,285,243627863
1536,289,243627877
1541,290,243627886
1546,291,243627897
1549,291,243627908
1556,291,243627919
1563,292,243627932
1565,291,243627945
1566,290,243627953
1565,292,243627963
1565,292,243627975
1565,293,243627986
1565,293,243627996
1567,295,243628008
1566,294,243628019
1568,295,243628030
1571,296,243628042
1574,297,243628053
1580,297,243628063
1584,296,243628075
1598,295,243628086
1616,297,243628097
1620,294,243628108
1625,295,243628119
1625,294,243628130
1627,294,243628141
1629,294,243628152
1628,292,243628163
1628,292,243628175
1626,292,243628186
1582,292,243628197
1210,323,243628208
1189,327,243628219
1177,331,243628230
1169,332,243628241
1160,333,243628253
1153,334,243628263
1154,339,243628275
1153,342,243628286
1153,344,243628296
1149,340,243628308
1146,340,243628320
1145,339,243628329
1144,340,243628342
1143,339,243628354
1142,338,243628363
1140,338,243628375
1141,337,243628390
1141,337,243628397
1141,336,243628408
1144,337,243628419
1143,337,243628431
1144,334,243628443
1145,333,243628454
1146,334,243628463
1148,332,243628475
1147,332,243628486
1139,327,243628496
1134,326,243628508
1133,326,243628519
1132,326,243628529
1132,326,243628545
1131,327,243628554
1130,327,243628562
1131,326,243628574
1131,325,243628585
1132,324,243628596
1132,325,243628608
1135,333,243628618
1137,340,243628629
1135,339,243628642
1134,338,243628652
1111,342,243628662
1097,345,243628674
1091,347,243628685
1088,348,243628696
1077,349,243628711
1066,349,243628719
1057,353,243628729
1058,354,243628741
1055,355,243628752
1053,356,243628763
1054,356,243628774
1055,356,243628786
1056,356,243628796
1056,356,243628808
1058,355,243628819
1057,355,243628829
1059,354,243628841
1061,364,243628852
1062,356,243628863
1063,362,243628874
1071,362,243628886
1112,361,243628897
1126,361,243628908
1141,360,243628918
1147,359,243628931
1176,351,243628941
1178,348,243628952
1181,347,243628963
1178,351,243628974
1177,351,243628985
1174,349,243628996
1173,348,243629007
1174,346,243629018
1177,347,243629029
1177,347,243629041
1190,344,243629053
1220,339,243629062
1244,334,243629074
1258,331,243629085
1272,329,243629096
1287,328,243629107
1299,326,243629118
1301,324,243629129
1302,324,243629141
1301,322,243629151
1301,323,243629163
1301,323,243629174
1300,323,243629186
1301,323,243629195
1301,323,243629207
1301,322,243629219
1300,323,243629230
1299,322,243629241
1298,321,243629252
1328,324,243629262
1329,324,243629274
1337,322,243629285
1718,298,243629296
2662,241,243629307
2724,234,243629318
2747,233,243629330
2767,232,243629344
2802,230,243629351
2822,227,243629362
2852,222,243629374
2861,219,243629385
2857,228,243629399
2857,227,243629407
2856,226,243629418
2855,228,243629429
2857,228,243629445
2862,229,243629452
2864,229,243629467
2864,229,243629476
2860,220,243629484
2861,217,243629495
2861,213,243629508
2861,205,243629521
2861,203,243629528
2861,203,243629541
2863,205,243629551
2865,208,243629562
2866,209,243629574
2850,192,243629585
2849,189,243629595
2848,188,243629607
2845,186,243629618
2844,185,243629629
2841,181,243629640
2835,175,243629651
2834,174,243629662
2835,174,243629673
2842,167,243629684
2838,170,243629695
2829,171,243629707
2638,188,243629718
2300,222,243629729
1707,306,243629740
1606,322,243629751
1542,331,243629764
1451,344,243629774
1377,354,243629784
1280,367,243629795
1216,377,243629808
1206,380,243629819
1199,380,243629828
1199,380,243629840
1195,385,243629851
1194,389,243629862
1193,392,243629874
1193,392,243629886
1192,395,243629895
1192,395,243629907
1192,396,243629918
1191,393,243629928
1191,395,243629940
1191,393,243629951
1187,394,243629962
1186,394,243629973
1185,395,243629984
1188,397,243629995
1189,400,243630007
1190,401,243630019
1190,398,243630028
1194,395,243630041
1256,379,243630053
1257,379,243630062
1260,378,243630078
1270,377,243630090
1273,377,243630095
1276,376,243630107
1289,376,243630118
1286,376,243630128
1292,378,243630141
1295,379,243630152
1296,380,243630161
1296,379,243630173
1296,378,243630184
1299,373,243630195
1297,373,243630207
1297,372,243630218
1297,372,243630228
1298,373,243630240
1296,372,243630251
1294,371,243630262
1295,371,243630274
1300,370,243630284
1313,369,243630295
1330,365,243630307
1338,364,243630318
1354,365,243630328
1358,367,243630340
1360,367,243630351
1356,362,243630361
1358,363,243630376
1359,359,243630384
1358,361,243630395
1355,360,243630406
1342,354,243630417
1325,348,243630428
1318,347,243630439
1292,341,243630451
1285,339,243630461
1282,337,243630473
1280,337,243630484
1279,339,243630496
1278,342,243630506
1279,341,243630517
1278,341,243630529
1278,340,243630540
1276,339,243630551
1276,339,243630562
1272,340,243630573
1270,341,243630584
1266,337,243630595
1268,336,243630606
1268,336,243630617
1267,334,243630628
1265,329,243630640
1246,319,243630652
1243,317,243630661
1238,314,243630673
1235,312,243630684
1230,309,243630694
1224,306,243630707
1218,306,243630717
1217,306,243630728
1217,306,243630739
1217,307,243630751
1218,308,243630761
1218,308,243630773
1221,310,243630784
1221,311,243630794
1221,313,243630806
1224,312,243630819
1230,307,243630828
1230,307,243630839
1231,305,243630851
1229,303,243630861
1226,304,243630876
1222,305,243630885
1224,304,243630895
1223,303,243630906
1224,303,243630918
1242,304,243630932
1367,299,243630939
1396,293,243630950
1405,291,243630961
1412,288,243630973
1418,288,243630984
1422,288,243630994
1429,286,243631006
1430,284,243631017
1429,283,243631027
1429,285,243631039
1429,284,243631050
1428,288,243631061
1427,289,243631073
1428,290,243631084
1428,291,243631094
1428,291,243631107
1427,292,243631117
1427,295,243631136
1425,297,243631140
1424,298,243631154
1423,298,243631162
1420,295,243631176
1420,293,243631183
1420,291,243631198
1423,287,243631213
1424,285,243631217
1424,283,243631228
1423,281,243631240
1423,281,243631251
1423,283,243631261
1423,283,243631272
1423,283,243631284
1423,285,243631294
1423,287,243631306
1420,290,243631317
1422,291,243631328
1439,289,243631340
1520,282,243631350
1541,282,243631362
1562,290,243631373
1565,291,243631384
1574,291,243631395
1580,278,243631406
1582,277,243631417
1581,282,243631430
1576,273,243631439
1577,274,243631450
1575,274,243631463
1575,276,243631472
1575,282,243631483
1575,282,243631494
1576,280,243631508
1578,280,243631516
1579,279,243631533
1579,279,243631539
1577,279,243631550
1574,276,243631560
1573,274,243631572
1565,273,243631583
1561,275,243631596
1561,274,243631606
1559,276,243631617
1563,280,243631627
1562,279,243631640
1561,276,243631651
1562,276,243631663
1563,277,243631672
1566,283,243631686
1566,282,243631694
1566,291,243631706
1568,292,243631717
1572,293,243631728
1574,293,243631739
1576,292,243631750
1576,293,243631762
1557,297,243631772
1167,338,243631783
1160,339,243631794
1152,339,243631810
1144,339,243631821
1136,340,243631828
1128,342,243631839
1123,344,243631850
1116,346,243631860
1116,349,243631872
1118,347,243631883
1118,348,243631895
1120,352,243631905
1122,355,243631916
1123,356,243631927
1124,357,243631939
1124,356,243631950
1124,356,243631960
1124,357,243631972
1124,359,243631982
1124,360,243631995
1122,360,243632005
1121,358,243632016
1121,357,243632027
1121,358,243632038
1121,357,243632049
1121,360,243632060
1120,363,243632073
1118,367,243632083
1118,366,243632094
1121,366,243632106
1122,368,243632116
1122,369,243632127
1121,368,243632139
1118,366,243632152
1116,365,243632160
1115,365,243632172
1115,366,243632183
1115,366,243632194
1115,366,243632205
1117,368,243632216
1118,368,243632228
1121,372,243632238
1120,372,243632250
1119,371,243632261
1120,373,243632272
1121,374,243632283
1120,374,243632293
1123,375,243632305
1135,375,243632316
1166,372,243632326
1175,370,243632338
1184,370,243632350
1192,369,243632360
1206,365,243632372
1211,363,243632382
1240,357,243632394
1250,358,243632405
1245,360,243632416
1246,359,243632426
1246,359,243632438
1247,360,243632449
1246,363,243632460
1244,363,243632473
1247,364,243632483
1247,363,243632493
1250,359,243632505
1252,358,243632516
1253,357,243632528
1255,356,243632538
1284,359,243632552
1288,359,243632560
1290,360,243632572
1305,358,243632583
1307,358,243632593
1320,353,243632605
1322,352,243632616
1324,351,243632630
1322,352,243632638
1329,347,243632653
1329,347,243632660
1328,343,243632672
1328,343,243632683
1328,344,243632694
1328,345,243632705
1330,349,243632716
1330,349,243632726
1332,351,243632738
1334,352,243632749
1336,357,243632759
1338,357,243632771
1378,351,243632782
1398,351,243632793
1408,350,243632806
1424,347,243632816
1429,344,243632826
1438,342,243632838
1440,342,243632849
1442,342,243632860
1440,339,243632871
1440,341,243632882
1437,341,243632893
1435,341,243632905
1429,342,243632915
1430,340,243632926
1430,339,243632938
1429,341,243632949
1429,342,243632960
1435,350,243632971
1434,349,243632982
1440,345,243632993
1478,338,243633005
1510,334,243633016
1520,332,243633026
1534,328,243633038
1546,324,243633048
1555,319,243633059
1570,312,243633071
1556,313,243633082
1565,311,243633092
1564,310,243633104
1562,310,243633128
1564,304,243633149
1570,291,243633152
1569,293,243633156
1570,292,243633160
1569,294,243633194
1569,295,243633200
1569,294,243633206
1566,296,243633212
1566,295,243633221
1566,291,243633226
1571,286,243633238
1571,286,243633249
1572,286,243633271
1568,289,243633285
1569,287,243633294
1565,291,243633298
1565,292,243633305
1563,295,243633318
1562,298,243633326
1564,301,243633338
1564,301,243633350
1562,291,243633360
1562,289,243633371
1561,280,243633384
1562,296,243633394
1561,299,243633404
1561,300,243633415
1561,301,243633426
1565,298,243633439
1563,297,243633450
1562,301,243633459
1559,299,243633471
1559,299,243633482
1558,299,243633492
1564,287,243633504
1569,280,243633515
1572,281,243633527
1575,278,243633538
1582,276,243633548
1585,275,243633559
1591,271,243633576
1590,272,243633582
1589,273,243633592
1589,275,243633608
1591,282,243633617
1593,286,243633626
1593,286,243633639
1592,276,243633649
1592,276,243633659
1592,275,243633671
1596,276,243633687
1596,276,243633692
1597,277,243633704
1595,276,243633714
1556,277,243633725
1108,304,243633737
1090,304,243633748
1084,304,243633759
1078,305,243633771
