X Gaze Data, Y Gaze Data, Time 
1726,821,244195182
1711,797,244195190
1722,783,244195200
1722,771,244195215
1563,1096,244195224
1486,1256,244195234
1397,1449,244195248
1381,1483,244195257
1343,1570,244195267
1333,1594,244195279
1313,1616,244195290
1282,1560,244195300
1307,1574,244195312
1304,1582,244195324
1300,1580,244195335
1309,1554,244195350
1309,1547,244195357
1317,1568,244195367
1321,1570,244195379
1328,1562,244195390
1323,1558,244195401
1320,1557,244195414
1268,1551,244195424
1236,1555,244195435
1266,1564,244195445
1291,1583,244195457
1272,1569,244195467
1291,1560,244195480
1383,1499,244195489
1341,1508,244195501
1372,1704,244195623
1397,1499,244195634
1396,1524,244195648
1396,1543,244195657
1396,1544,244195668
1397,1540,244195680
1397,1540,244195693
1387,1524,244195702
1380,1512,244195715
1376,1505,244195723
1378,1502,244195735
1377,1497,244195746
1376,1490,244195757
1370,1483,244195768
1363,1479,244195779
1359,1476,244195790
1360,1476,244195801
1371,1481,244195813
1374,1484,244195825
1380,1485,244195835
1405,1494,244195847
1394,1441,244195857
1372,1252,244195868
1345,1064,244195880
1336,1001,244195891
1326,933,244195901
1315,857,244195913
1309,815,244195924
1245,300,244195934
1225,197,244195947
1220,175,244195956
1221,180,244195967
1219,181,244195979
1218,179,244195990
1217,178,244196001
1216,175,244196012
1213,170,244196027
1210,161,244196034
1171,116,244196047
1171,109,244196056
1172,108,244196068
1176,102,244196079
1175,105,244196090
1161,97,244196100
1153,93,244196117
1161,97,244196123
1160,97,244196134
1163,99,244196146
1163,98,244196156
1153,98,244196167
1153,96,244196179
1155,94,244196190
1155,95,244196200
1152,95,244196211
1159,95,244196222
1223,94,244196233
1186,93,244196245
1180,92,244196256
1167,101,244196267
1163,102,244196279
1161,102,244196290
1154,103,244196302
1135,105,244196313
1120,103,244196324
1108,100,244196337
1109,97,244196346
1109,101,244196356
1109,99,244196369
1107,112,244196379
1104,115,244196390
1103,120,244196402
1104,116,244196413
1105,109,244196423
1107,109,244196435
1154,96,244196450
1157,94,244196461
1168,97,244196467
1183,98,244196478
1245,95,244196491
1250,95,244196500
1263,94,244196533
1263,93,244196546
1254,95,244196554
1263,96,244196559
1257,99,244196562
1255,96,244196567
1254,95,244196578
1253,95,244196591
1253,95,244196600
1256,98,244196611
1262,99,244196623
1264,102,244196633
1265,101,244196644
1262,100,244196657
1265,100,244196670
1337,85,244196679
1349,82,244196690
1353,81,244196700
1358,78,244196712
1367,75,244196723
1374,75,244196733
1379,74,244196745
1382,79,244196756
1383,76,244196766
1384,72,244196778
1382,70,244196789
1384,70,244196800
1384,73,244196812
1379,80,244196823
1380,80,244196833
1401,72,244196845
1421,64,244196856
1429,62,244196867
1465,63,244196878
1474,63,244196890
1476,63,244196900
1476,57,244196915
1480,58,244196922
1482,64,244196934
1488,68,244196944
1487,69,244196956
1492,66,244196967
1490,62,244196978
1494,58,244196990
1495,56,244197000
1497,55,244197013
1492,58,244197022
1489,56,244197033
1494,52,244197045
1512,27,244197056
1515,24,244197066
1509,29,244197078
1510,29,244197091
1507,31,244197103
1508,26,244197113
1509,24,244197123
1510,23,244197137
1503,25,244197148
1496,27,244197158
1490,28,244197168
1490,28,244197182
1493,27,244197189
1493,26,244197205
1494,20,244197212
1500,20,244197222
1499,20,244197234
1500,19,244197245
1500,19,244197256
1501,18,244197267
1498,18,244197278
1498,19,244197289
1497,18,244197300
1496,18,244197314
1496,17,244197323
1497,11,244197333
1496,6,244197345
1494,2,244197356
1492,0,244197367
1487,-1,244197378
1481,-2,244197390
1476,0,244197400
1464,2,244197412
1458,2,244197425
1452,6,244197433
1451,8,244197446
1446,10,244197458
1442,13,244197467
1443,9,244197478
1446,7,244197491
1447,7,244197501
1450,8,244197511
1451,7,244197527
1451,6,244197533
1449,5,244197545
1448,5,244197556
1447,5,244197566
1445,6,244197578
1442,10,244197589
1443,10,244197599
1443,9,244197611
1456,13,244197622
1518,9,244197633
1529,10,244197645
1533,10,244197655
1535,10,244197684
1543,4,244197736
1547,4,244197757
1549,3,244197787
1549,6,244197818
1553,1,244197842
1588,16,244197858
1592,11,244197877
1594,10,244197878
1596,8,244197889
1597,8,244197899
1600,6,244197911
1601,2,244197922
1603,4,244197933
1592,1,244197945
1547,6,244197955
1161,70,244197967
1164,71,244197978
1160,73,244197989
1156,74,244198000
1141,76,244198019
1125,79,244198023
1076,88,244198032
1072,93,244198046
1069,96,244198055
1069,99,244198065
1069,100,244198078
1076,108,244198089
1082,110,244198099
1085,113,244198111
1088,111,244198122
1093,110,244198134
1098,105,244198144
1101,100,244198155
1098,97,244198166
1095,100,244198177
1096,98,244198189
1092,98,244198199
1089,99,244198211
1080,105,244198222
1076,107,244198233
1072,112,244198244
1073,113,244198256
1074,115,244198266
1082,109,244198277
1088,108,244198289
1095,113,244198301
1096,118,244198310
1098,125,244198322
1098,125,244198333
1098,127,244198344
1097,128,244198355
1098,130,244198366
1100,134,244198377
1102,138,244198390
1103,140,244198399
1100,137,244198413
1098,137,244198423
1095,136,244198432
1095,132,244198444
1099,129,244198455
1100,129,244198466
1097,130,244198477
1096,129,244198488
1091,126,244198502
1092,126,244198510
1089,124,244198521
1091,125,244198532
1158,128,244198545
1197,127,244198556
1202,125,244198566
1205,125,244198577
1207,124,244198588
1215,123,244198602
1218,123,244198616
1221,122,244198622
1220,120,244198632
1225,121,244198643
1225,120,244198655
1223,118,244198666
1222,116,244198677
1223,114,244198688
1222,111,244198699
1221,110,244198710
1221,104,244198722
1221,94,244198732
1228,95,244198743
1250,97,244198755
1294,89,244198766
1305,84,244198777
1308,82,244198788
1308,78,244198800
1310,77,244198810
1311,78,244198821
1320,79,244198832
1323,78,244198843
1321,77,244198855
1320,79,244198865
1319,80,244198877
1317,83,244198901
1318,84,244198905
1324,90,244198911
1330,95,244198921
1332,95,244198932
1333,96,244198944
1327,91,244198955
1326,89,244198967
1329,87,244198977
1335,86,244198993
1377,90,244198999
1388,92,244199011
1398,92,244199027
1415,95,244199032
1440,99,244199043
1452,102,244199054
1462,101,244199065
1462,94,244199077
1460,84,244199088
1460,85,244199098
1457,82,244199110
1456,83,244199121
1454,87,244199132
1452,88,244199144
1448,86,244199155
1448,85,244199165
1450,85,244199177
1450,87,244199188
1451,89,244199198
1454,90,244199210
1454,89,244199221
1454,83,244199232
1454,79,244199247
1456,74,244199254
1458,73,244199266
1454,73,244199278
1453,74,244199289
1452,73,244199298
1447,71,244199311
1447,68,244199321
1444,65,244199332
1442,64,244199350
1443,64,244199361
1445,65,244199372
1445,68,244199378
1466,61,244199390
1477,57,244199399
1502,44,244199410
1507,41,244199421
1513,39,244199432
1520,35,244199445
1528,31,244199455
1531,29,244199465
1530,30,244199477
1533,32,244199488
1532,31,244199530
1533,31,244199534
1541,35,244199543
1541,35,244199549
1541,37,244199554
1548,38,244199557
1553,39,244199565
1559,42,244199576
1565,43,244199588
1568,44,244199599
1582,39,244199610
1583,39,244199621
1590,36,244199631
1591,44,244199644
1594,44,244199654
1594,44,244199665
1582,50,244199677
1580,49,244199688
1210,105,244199698
1185,109,244199711
1176,112,244199721
1170,113,244199731
1161,116,244199743
1152,118,244199754
1131,122,244199764
1118,128,244199776
1114,132,244199787
1114,132,244199798
1112,136,244199810
1112,137,244199820
1113,139,244199831
1113,140,244199843
1112,141,244199854
1112,140,244199864
1113,139,244199876
1112,140,244199888
1115,143,244199898
1117,145,244199910
1121,146,244199921
1122,148,244199932
1124,151,244199943
1119,152,244199960
1119,152,244199970
1123,154,244199979
1123,156,244199987
1124,163,244199997
1124,163,244200009
1122,163,244200022
1117,163,244200031
1114,164,244200043
1114,165,244200055
1113,167,244200064
1108,167,244200076
1106,166,244200087
1100,160,244200097
1100,160,244200109
1098,164,244200120
1098,167,244200131
1098,173,244200143
1098,169,244200154
1100,172,244200164
1099,173,244200176
1095,174,244200187
1093,173,244200198
1094,174,244200214
1097,172,244200220
1101,159,244200231
1102,157,244200243
1093,151,244200254
1090,150,244200264
1090,150,244200276
1088,151,244200287
1083,153,244200297
1079,163,244200309
1079,162,244200320
1076,162,244200335
1071,160,244200343
1070,162,244200353
1070,163,244200365
1079,157,244200375
1080,155,244200387
1079,158,244200398
1080,156,244200409
1081,156,244200420
1086,156,244200430
1089,154,244200443
1091,151,244200454
1093,147,244200464
1095,142,244200477
1095,145,244200487
1096,146,244200498
1095,146,244200510
1093,143,244200520
1088,137,244200531
1071,128,244200543
1071,129,244200555
1069,129,244200564
1069,129,244200575
1071,127,244200587
1074,126,244200597
1074,125,244200608
1075,125,244200620
1076,135,244200630
1077,135,244200642
1077,130,244200655
1077,127,244200667
1078,126,244200675
1076,123,244200687
1072,122,244200697
1071,120,244200709
1073,113,244200720
1071,107,244200730
1068,106,244200741
1069,107,244200754
1070,113,244200764
1073,123,244200775
1077,136,244200787
1084,134,244200797
1091,132,244200808
1109,131,244200820
1127,132,244200830
1140,130,244200842
1158,130,244200854
1169,127,244200865
1192,123,244200875
1192,123,244200889
1201,122,244200897
1204,125,244200908
1208,130,244200920
1210,134,244200930
1214,142,244200943
1210,134,244200953
1206,135,244200967
1206,136,244200976
1209,132,244200986
1214,130,244200998
1237,132,244201008
1273,131,244201020
1301,129,244201030
1301,129,244201042
1308,128,244201053
1312,129,244201065
1315,124,244201075
1317,122,244201086
1323,119,244201097
1323,119,244201109
1335,109,244201120
1330,111,244201130
1337,105,244201142
1336,103,244201153
1335,104,244201163
1331,112,244201175
1322,122,244201187
1318,126,244201199
1315,126,244201210
1306,131,244201220
1306,130,244201231
1302,134,244201244
1305,132,244201253
1309,128,244201266
1313,125,244201275
1321,121,244201288
1343,116,244201297
1355,111,244201325
1366,112,244201352
1372,112,244201353
1386,108,244201354
1386,101,244201367
1390,101,244201375
1392,106,244201390
1396,110,244201396
1401,117,244201408
1403,118,244201419
1404,117,244201431
1406,112,244201442
1405,106,244201453
1406,107,244201464
1407,108,244201476
1409,107,244201487
1409,104,244201498
1407,99,244201509
1407,97,244201520
1409,99,244201530
1411,105,244201542
1410,107,244201554
1410,108,244201564
1409,108,244201575
1409,105,244201586
1409,105,244201597
1414,103,244201609
1416,103,244201620
1417,101,244201630
1419,92,244201642
1421,90,244201653
1444,90,244201664
1450,90,244201675
1469,84,244201688
1472,84,244201697
1476,82,244201708
1485,79,244201720
1491,68,244201731
1495,70,244201742
1492,70,244201753
1495,78,244201763
1495,80,244201775
1494,79,244201787
1494,76,244201797
1495,75,244201810
1496,76,244201821
1495,76,244201830
1495,76,244201843
1495,75,244201854
1495,74,244201863
1500,69,244201875
1503,69,244201886
1554,69,244201896
1583,75,244201908
1587,76,244201922
1589,76,244201931
1597,74,244201942
1598,74,244201952
1607,68,244201963
1604,66,244201975
1606,68,244201986
1603,75,244201996
1599,77,244202008
1596,75,244202019
1594,74,244202029
1595,72,244202042
1596,71,244202052
1593,74,244202063
1592,66,244202075
1586,69,244202086
1483,88,244202099
1390,106,244202108
1339,118,244202119
1308,124,244202129
1243,146,244202141
1233,148,244202152
1231,151,244202163
1181,154,244202174
1174,139,244202185
1174,135,244202195
1173,149,244202207
1180,146,244202219
1180,137,244202229
1177,146,244202241
1146,171,244202252
1143,174,244202262
1150,178,244202274
1157,176,244202285
1148,176,244202296
1148,179,244202307
1143,179,244202319
1140,186,244202329
1135,190,244202340
1120,201,244202359
1118,203,244202363
1118,202,244202375
1105,211,244202388
1105,215,244202398
1110,217,244202409
1111,219,244202419
1109,216,244202430
1108,216,244202441
1105,213,244202452
1106,213,244202464
1107,215,244202474
1107,217,244202486
1103,218,244202496
1102,220,244202507
1102,222,244202522
1107,224,244202529
1120,224,244202541
1128,223,244202552
1132,222,244202563
1136,220,244202574
1151,214,244202586
1163,209,244202597
1173,204,244202607
1179,200,244202619
1191,193,244202630
1193,192,244202640
1195,192,244202652
1194,192,244202663
1190,191,244202674
1189,191,244202685
1189,191,244202696
1190,192,244202707
1190,192,244202719
1192,192,244202729
1203,190,244202741
1214,187,244202752
1256,181,244202762
1261,180,244202773
1243,186,244202785
1260,189,244202796
1262,189,244202807
1281,179,244202820
1289,173,244202830
1298,168,244202840
1286,158,244202852
1285,157,244202862
1294,159,244202873
1294,160,244202884
1280,170,244202907
1245,201,244202918
1270,204,244202929
1290,199,244202940
1297,193,244202952
1302,192,244202962
1307,191,244202974
1341,187,244202985
1352,182,244202996
1356,181,244203010
1353,172,244203019
1353,193,244203028
1353,193,244203043
1315,176,244203118
1247,155,244203129
1230,135,244203140
1211,150,244203152
1215,144,244203162
1208,156,244203176
1213,155,244203187
1210,159,244203195
1212,162,244203207
1212,164,244203220
1219,164,244203229
1222,164,244203242
1227,162,244203252
1228,161,244203263
1229,159,244203275
1225,158,244203285
1226,157,244203295
1224,151,244203307
1228,152,244203318
1290,146,244203328
1406,134,244203343
1431,129,244203351
1443,127,244203365
1455,128,244203374
1473,127,244203385
1485,124,244203395
1492,105,244203407
1489,115,244203418
1489,116,244203431
1492,109,244203441
1493,108,244203452
1489,106,244203462
1491,104,244203475
1486,103,244203485
1475,107,244203496
1457,117,244203507
1412,142,244203518
1414,140,244203528
1424,121,244203540
1426,119,244203551
1428,118,244203562
1430,118,244203573
1436,102,244203586
1441,97,244203596
1447,91,244203607
1452,94,244203618
1453,90,244203629
1455,83,244203640
1456,85,244203651
1461,77,244203662
1462,68,244203673
1460,69,244203684
1459,65,244203695
1462,63,244203706
1464,64,244203717
1448,72,244203727
1305,1106,244256950
1362,1009,244256962
1401,1028,244256975
1436,1032,244256984
1460,1030,244256994
1438,1027,244257005
1413,994,244257016
1434,1008,244257050
1451,979,244257061
1471,964,244257074
1482,954,244257084
1488,938,244257095
1496,917,244257106
1505,892,244257117
1499,873,244257128
1496,870,244257140
1494,866,244257151
1489,851,244257162
1487,847,244257173
1483,841,244257184
1483,817,244257195
1486,801,244257206
1488,801,244257217
1491,803,244257228
1493,806,244257239
1499,810,244257249
1498,800,244257260
1500,807,244257272
1498,805,244257283
1492,778,244257294
1479,755,244257307
1493,744,244257317
1500,740,244257328
1504,729,244257340
1510,727,244257351
1512,724,244257361
1512,720,244257373
1493,690,244257383
1462,685,244257394
1720,678,244257548
1492,542,244257560
1492,542,244257570
1461,523,244257581
860,722,244258540
1113,715,244258552
1083,692,244258563
1060,674,244258576
1057,677,244258585
1057,686,244258597
1059,691,244258607
1043,744,244258619
1042,806,244258628
1051,819,244258640
1046,842,244258673
537,1881,244258685
521,1912,244258695
498,1961,244258707
501,1964,244258719
450,2072,244258729
410,2152,244258741
424,2144,244258752
426,2142,244258763
433,2150,244258774
435,2142,244258786
439,2157,244258796
438,2230,244258807
439,2234,244258819
438,2235,244258830
434,2251,244258841
411,2270,244258852
416,2267,244258864
433,2279,244258874
427,2279,244258886
435,2278,244258900
451,2270,244258908
458,2256,244258919
461,2248,244258932
454,2239,244258941
460,2223,244258952
448,2209,244258963
439,2198,244258976
439,2194,244258985
440,2192,244258996
443,2191,244259008
441,2187,244259019
446,2185,244259029
444,2182,244259042
444,2181,244259053
444,2180,244259063
447,2181,244259078
450,2180,244259089
454,2175,244259096
452,2173,244259107
453,2172,244259119
454,2170,244259129
455,2169,244259141
455,2169,244259153
456,2166,244259163
453,2167,244259174
452,2166,244259185
450,2171,244259195
451,2170,244259208
452,2169,244259218
450,2170,244259232
450,2171,244259241
480,2132,244259252
772,1748,244259263
1490,831,244259275
1495,819,244259285
1505,803,244259296
1506,789,244259307
1517,769,244259318
1522,758,244259329
1522,723,244259340
1531,704,244259352
1525,693,244259362
1521,689,244259375
1514,685,244259386
1514,684,244259399
1518,688,244259414
1520,687,244259419
1520,688,244259429
1521,690,244259443
1521,697,244259452
1521,701,244259462
1520,703,244259476
1520,704,244259485
1520,704,244259496
1519,697,244259507
1517,689,244259556
1518,690,244259564
1520,691,244259565
1564,698,244259600
1633,686,244259613
1633,688,244259625
1635,689,244259632
1634,691,244259640
1632,695,244259651
1629,697,244259665
1628,691,244259674
1624,694,244259685
1622,699,244259697
1618,704,244259707
1617,706,244259718
1617,705,244259729
1612,695,244259740
1612,694,244259752
1615,697,244259762
1618,696,244259774
1620,694,244259785
1620,695,244259795
1621,698,244259807
1620,699,244259818
1615,705,244259828
1616,709,244259840
1618,713,244259851
1608,716,244259862
1588,721,244259877
1542,730,244259886
1536,733,244259895
1522,735,244259907
1519,735,244259918
1510,735,244259928
1505,735,244259940
1500,734,244259952
1498,732,244259962
1498,734,244259973
1496,734,244259987
1492,733,244259995
1491,732,244260008
1483,735,244260018
1484,735,244260028
1473,718,244260040
1474,717,244260051
1478,716,244260062
1477,718,244260074
1475,732,244260085
1479,720,244260095
1483,722,244260107
1509,724,244260118
1522,726,244260129
1533,734,244260140
1558,740,244260151
1560,743,244260161
1564,741,244260173
1565,741,244260185
1559,736,244260195
1561,740,244260207
1562,739,244260217
1564,739,244260228
1565,737,244260241
1564,739,244260251
1561,739,244260262
1557,735,244260273
1556,737,244260284
1556,740,244260295
1554,742,244260306
1556,743,244260317
1558,742,244260328
1559,740,244260340
1560,732,244260351
1566,720,244260362
1572,714,244260373
1596,709,244260386
1605,713,244260395
1609,712,244260408
1610,711,244260418
1614,714,244260429
1622,726,244260440
1626,729,244260451
1630,725,244260462
1631,728,244260473
1636,722,244260484
1638,725,244260496
1638,727,244260506
1636,719,244260517
1634,717,244260528
1600,711,244260540
1247,745,244260551
1239,746,244260561
1237,748,244260574
1230,748,244260584
1224,749,244260594
1224,750,244260606
1217,754,244260617
1224,759,244260628
1225,761,244260640
1223,765,244260652
1223,765,244260661
1220,768,244260673
1216,762,244260684
1210,747,244260694
1210,751,244260706
1210,751,244260717
1210,749,244260728
1211,747,244260740
1214,750,244260751
1213,770,244260761
1212,767,244260773
1182,771,244260788
1175,771,244260795
1167,766,244260807
1160,765,244260819
1154,766,244260827
1142,760,244260840
1132,757,244260851
1124,755,244260861
1116,753,244260873
1107,748,244260884
1103,746,244260894
1102,746,244260907
1099,744,244260917
1094,742,244260928
1089,749,244260939
1088,748,244260951
1107,745,244260961
1111,745,244260973
1113,747,244260985
1114,748,244260996
1113,750,244261008
1129,760,244261017
1157,761,244261028
1209,754,244261040
1287,738,244261051
1331,727,244261061
1349,723,244261073
1382,717,244261085
1395,715,244261094
1473,696,244261110
1477,697,244261119
1472,700,244261128
1475,700,244261140
1472,699,244261151
1470,699,244261161
1470,701,244261173
1474,704,244261184
1477,706,244261195
1477,707,244261206
1475,708,244261217
1478,713,244261228
1483,720,244261239
1489,722,244261252
1489,726,244261261
1490,729,244261273
1487,729,244261284
1488,729,244261296
1489,730,244261306
1492,735,244261318
1537,761,244261328
1541,763,244261340
1546,768,244261350
1556,771,244261361
1557,771,244261373
1557,771,244261383
1547,778,244261395
1550,776,244261406
1549,774,244261418
1550,775,244261429
1554,770,244261439
1562,762,244261452
1560,759,244261461
1559,759,244261472
1560,759,244261484
1561,763,244261496
1569,776,244261511
1574,779,244261517
1574,780,244261528
1574,785,244261540
1570,791,244261550
1571,792,244261560
1565,776,244261572
1567,783,244261584
1566,778,244261598
1565,780,244261606
1566,782,244261617
1565,778,244261627
1580,778,244261639
1585,776,244261650
1600,781,244261661
1609,783,244261672
1613,783,244261683
1614,779,244261697
1613,767,244261706
1613,760,244261717
1609,753,244261727
1611,752,244261739
1613,751,244261750
1616,755,244261762
1617,767,244261772
1613,773,244261783
1607,772,244261794
1603,775,244261806
1592,773,244261818
1577,777,244261827
1569,785,244261839
1566,788,244261850
1561,790,244261861
1555,790,244261874
1552,787,244261883
1555,786,244261894
1558,785,244261907
1560,785,244261916
1560,783,244261931
1553,777,244261939
1556,773,244261950
1556,772,244261964
1556,773,244261972
1554,776,244261983
1553,778,244261994
1549,782,244262006
1549,783,244262017
1549,784,244262027
1552,788,244262039
1554,789,244262050
1555,792,244262060
1555,794,244262072
1552,793,244262083
1552,790,244262094
1550,791,244262107
1550,791,244262117
1551,789,244262129
1565,779,244262139
1573,779,244262155
1576,777,244262163
1576,776,244262173
1577,774,244262183
1579,772,244262194
1581,769,244262205
1584,765,244262217
1585,763,244262227
1585,763,244262239
1585,764,244262250
1587,765,244262260
1588,766,244262272
1590,767,244262283
1594,788,244262293
1595,798,244262305
1596,798,244262319
1596,796,244262327
1595,795,244262339
1596,794,244262352
1591,788,244262360
1590,784,244262372
1586,778,244262383
1584,775,244262394
1580,771,244262405
1573,765,244262418
1576,762,244262427
1578,760,244262438
1574,761,244262450
1580,755,244262460
1581,754,244262472
1585,755,244262484
1583,759,244262493
1585,754,244262533
1578,752,244262537
1574,749,244262540
1578,752,244262544
1577,751,244262550
1572,753,244262560
1562,752,244262572
1561,753,244262591
1561,753,244262594
1563,756,244262605
1564,757,244262618
1564,758,244262627
1566,761,244262638
1565,766,244262654
1566,766,244262660
1569,766,244262674
1579,764,244262683
1583,767,244262694
1583,767,244262705
1582,766,244262716
1582,766,244262727
1584,761,244262739
1584,765,244262751
1585,763,244262761
1588,765,244262773
1588,766,244262783
1589,768,244262793
1591,770,244262807
1592,766,244262817
1595,763,244262827
1597,763,244262839
1598,765,244262852
1599,769,244262860
1598,772,244262873
1598,773,244262886
1600,775,244262893
1606,779,244262905
1611,783,244262916
1612,783,244262926
1605,781,244262938
1603,776,244262949
1601,771,244262960
1598,761,244262971
1596,763,244262982
1598,761,244262993
1600,760,244263005
1602,758,244263016
1601,760,244263026
1600,775,244263038
1601,776,244263049
1592,760,244263060
1590,757,244263071
1590,750,244263082
1589,725,244263097
1585,707,244263112
1581,708,244263124
1582,711,244263128
1584,714,244263138
1588,719,244263150
1590,724,244263160
1588,717,244263172
1584,713,244263182
1579,714,244263194
1564,721,244263205
1555,722,244263216
1560,719,244263227
1587,709,244263239
1593,707,244263249
1615,711,244263260
1620,715,244263271
1625,718,244263282
1628,717,244263293
1643,710,244263305
1642,709,244263316
1635,705,244263326
1602,696,244263340
1480,708,244263349
1451,708,244263359
1431,707,244263371
1421,707,244263383
1386,709,244263392
1350,710,244263406
1108,731,244263417
1105,723,244263429
1105,718,244263438
1111,728,244263449
1110,729,244263459
1109,729,244263471
1105,724,244263482
1101,720,244263493
1099,719,244263505
1099,716,244263516
1096,713,244263526
1094,715,244263538
1084,715,244263549
1080,719,244263559
1076,728,244263571
1078,729,244263582
1077,732,244263592
1076,735,244263604
1076,748,244263624
1077,749,244263628
1075,747,244263638
1077,739,244263649
1078,739,244263659
1077,741,244263671
1077,743,244263682
1076,743,244263692
1078,745,244263706
1079,742,244263715
1079,742,244263726
1079,742,244263740
1078,742,244263749
1077,742,244263759
1072,739,244263774
1069,739,244263783
1073,740,244263796
1082,736,244263804
1165,729,244263816
1186,728,244263827
1197,726,244263838
1202,725,244263848
1204,740,244263860
1206,741,244263871
1213,740,244263882
1217,736,244263894
1217,734,244263904
1217,736,244263916
1208,732,244263927
1207,732,244263938
1206,732,244263948
1213,730,244263960
1217,728,244263971
1219,727,244263982
1222,726,244263992
1239,724,244264004
1270,725,244264015
1316,743,244264027
1318,744,244264038
1336,751,244264048
1344,751,244264059
1366,758,244264071
1362,755,244264082
1373,748,244264092
1370,746,244264104
1350,734,244264115
1354,736,244264125
1352,735,244264137
1357,740,244264149
1360,739,244264159
1363,740,244264172
1374,740,244264182
1381,743,244264193
1384,742,244264204
1423,746,244264215
1446,740,244264225
1445,744,244264237
1451,743,244264249
1458,744,244264259
1462,747,244264270
1472,747,244264282
1474,745,244264292
1478,750,244264304
1472,745,244264316
1470,751,244264325
1467,751,244264344
1465,749,244264352
1462,748,244264363
1469,747,244264401
1575,778,244264423
1602,762,244264429
1607,761,244264443
1608,758,244264449
1611,757,244264459
1608,756,244264470
1604,757,244264481
1600,750,244264492
1597,742,244264504
1594,738,244264515
1595,735,244264525
1596,734,244264539
1598,733,244264548
1603,736,244264559
1603,734,244264571
1601,727,244264581
1600,728,244264593
1599,730,244264604
1600,737,244264615
1601,740,244264625
1598,747,244264637
1598,746,244264648
1601,743,244264658
1603,742,244264670
1603,744,244264682
1603,745,244264693
1603,742,244264703
1604,733,244264714
1604,731,244264725
1604,729,244264737
1598,730,244264748
1599,731,244264760
1598,733,244264771
1603,738,244264782
1604,739,244264792
1610,723,244264804
1616,716,244264815
1625,710,244264829
1634,714,244264837
1636,717,244264848
1641,724,244264858
1641,719,244264870
1640,720,244264881
1642,725,244264891
1642,729,244264904
1644,740,244264914
1645,747,244264926
1644,747,244264937
1643,741,244264948
1642,734,244264958
1639,737,244264970
1636,738,244264981
1619,742,244264992
1616,742,244265004
1614,740,244265015
1613,740,244265025
1611,740,244265037
1595,745,244265048
1591,744,244265058
1590,743,244265070
1587,743,244265081
1588,747,244265091
1585,747,244265103
1584,747,244265118
1583,746,244265126
1584,746,244265136
1586,739,244265150
1588,731,244265158
1587,733,244265170
1586,733,244265181
