X Gaze Data, Y Gaze Data, Time 
2185,-15,214117778
2187,-13,214117789
2187,-13,214117799
2187,-14,214117810
2187,-15,214117822
2184,-14,214117833
2182,-14,214117844
2183,-13,214117855
2190,-10,214117866
2203,-10,214117877
2206,-11,214117889
2209,-11,214117899
2211,-11,214117911
2220,-11,214117922
2229,-12,214117932
2262,-18,214117944
2261,-21,214117956
2264,-23,214117966
2265,-21,214117977
2266,-21,214117990
2266,-23,214117999
2264,-22,214118011
2266,-23,214118022
2268,-22,214118033
2270,-25,214118044
2270,-24,214118059
2270,-27,214118067
2271,-28,214118078
2271,-28,214118089
2273,-29,214118099
2280,-30,214118111
2288,-34,214118122
2289,-33,214118133
2292,-32,214118144
2307,-26,214118155
2313,-24,214118166
2321,-23,214118178
2326,-21,214118189
2331,-19,214118199
2330,-16,214118211
2331,-18,214118222
2331,-18,214118232
2332,-18,214118245
2332,-18,214118259
2331,-27,214118266
2330,-29,214118277
2329,-28,214118290
2332,-27,214118300
2331,-27,214118313
2332,-27,214118322
2325,-28,214118332
2293,-27,214118344
2277,-26,214118355
2153,-15,214118366
2094,-12,214118377
2040,-8,214118391
1992,-7,214118399
1973,-6,214118410
1834,4,214118422
1834,5,214118432
1837,7,214118444
1830,5,214118457
1831,7,214118466
1830,8,214118478
1831,9,214118490
1833,11,214118501
1833,10,214118513
1834,11,214118523
1834,12,214118532
1829,17,214118545
1828,18,214118555
1828,19,214118565
1828,17,214118577
1829,17,214118588
1830,16,214118599
1835,13,214118610
1835,13,214118622
1831,15,214118632
1826,22,214118644
1828,18,214118655
1819,21,214118665
1807,24,214118683
1797,28,214118688
1793,31,214118699
1791,32,214118710
1787,29,214118722
1783,31,214118732
1778,32,214118744
1777,32,214118755
1778,34,214118769
1779,35,214118777
1778,35,214118788
1778,35,214118798
1780,36,214118810
1779,36,214118821
1779,35,214118832
1780,32,214118844
1780,31,214118856
1779,32,214118866
1780,30,214118877
1792,34,214118889
1792,32,214118900
1836,29,214118910
2035,9,214118921
2052,6,214118932
2067,4,214118943
2073,3,214118955
2083,2,214118965
2110,-3,214118977
2112,-1,214118988
2114,1,214118999
2115,1,214119010
2114,3,214119021
2113,5,214119032
2112,7,214119046
2112,7,214119055
2112,9,214119065
2112,10,214119076
2112,11,214119088
2113,11,214119098
2113,10,214119111
2113,10,214119121
2112,10,214119131
2112,10,214119143
2112,9,214119155
2112,8,214119165
2122,5,214119177
2131,3,214119188
2157,4,214119198
2189,5,214119210
2216,7,214119221
2231,8,214119232
2251,7,214119243
2294,5,214119254
2297,4,214119265
2298,3,214119277
2296,3,214119288
2298,2,214119298
2297,2,214119310
2297,1,214119321
2297,-1,214119333
2298,-3,214119349
2297,-3,214119356
2298,-1,214119368
2301,0,214119378
2307,-1,214119388
2320,-2,214119398
2356,4,214119410
2372,14,214119421
2374,13,214119432
2375,12,214119443
2380,5,214119454
2384,5,214119469
2384,6,214119477
2382,2,214119488
2383,4,214119498
2365,-2,214119510
2354,-5,214119521
2296,-1,214119531
1927,25,214119543
1901,26,214119554
1883,28,214119564
1866,29,214119577
1849,30,214119588
1805,33,214119598
1803,32,214119610
1789,34,214119621
1788,36,214119631
1784,34,214119643
1783,33,214119657
1781,27,214119665
1781,26,214119678
1782,26,214119688
1781,28,214119699
1781,32,214119710
1782,33,214119721
1784,35,214119737
1784,36,214119743
1787,40,214119754
1787,41,214119765
1789,45,214119777
1789,50,214119788
1787,54,214119799
1788,55,214119809
1789,56,214119821
1789,56,214119831
1790,55,214119843
1791,58,214119855
1794,55,214119865
1812,57,214119876
1832,58,214119887
1857,58,214119898
1878,57,214119910
1906,57,214119920
1923,58,214119932
1938,58,214119943
2020,56,214119955
2023,56,214119965
2026,60,214119976
2023,61,214119987
2024,62,214119998
2024,60,214120010
2025,61,214120021
2026,62,214120031
2025,63,214120043
2022,63,214120054
2020,64,214120064
2020,64,214120076
2021,64,214120088
2024,59,214120098
2025,56,214120109
2026,54,214120122
2024,54,214120138
2025,53,214120145
2025,54,214120154
2025,55,214120164
2022,59,214120176
2022,60,214120187
2021,61,214120197
2021,62,214120209
2019,59,214120220
2005,59,214120231
1989,60,214120242
1975,56,214120254
1971,55,214120264
1964,53,214120276
1960,52,214120287
1956,52,214120297
1952,51,214120309
1948,51,214120321
1946,49,214120334
1944,48,214120343
1944,49,214120355
1945,49,214120365
1949,44,214120376
1950,40,214120387
1951,38,214120400
1953,36,214120409
1954,35,214120421
1954,35,214120431
1956,43,214120443
1959,43,214120453
1980,43,214120464
2001,44,214120475
2099,35,214120486
2127,34,214120498
2145,33,214120509
2162,32,214120520
2176,30,214120533
2271,21,214120543
2279,20,214120556
2275,20,214120564
2273,17,214120576
2271,18,214120586
2269,21,214120598
2267,21,214120609
2266,23,214120619
2265,26,214120639
2266,25,214120647
2268,18,214120653
2270,18,214120663
2269,17,214120676
2270,17,214120686
2270,18,214120698
2270,18,214120708
2274,23,214120719
2277,25,214120730
2279,25,214120742
2281,25,214120753
2281,24,214120764
2284,23,214120781
2285,22,214120786
2285,21,214120797
2286,21,214120809
2286,22,214120819
2286,21,214120831
2284,22,214120842
2282,22,214120853
2283,17,214120864
2291,18,214120876
2326,25,214120886
2329,24,214120897
2332,24,214120908
2339,25,214120920
2342,25,214120931
2352,28,214120942
2354,28,214120953
2353,29,214120964
2349,31,214120975
2350,32,214120990
2350,31,214121002
2348,28,214121009
2348,26,214121020
2346,26,214121031
2314,28,214121042
1914,64,214121053
1888,66,214121064
1875,68,214121075
1858,70,214121087
1840,73,214121098
1824,75,214121109
1814,82,214121120
1806,92,214121130
1804,97,214121142
1805,100,214121153
1806,101,214121164
1808,101,214121179
1809,103,214121186
1806,107,214121197
1806,111,214121209
1807,111,214121224
1807,112,214121231
1807,107,214121243
1808,107,214121255
1807,107,214121263
1807,106,214121275
1807,106,214121286
1813,107,214121297
1816,109,214121308
1818,110,214121320
1817,111,214121330
1817,112,214121342
1815,111,214121353
1811,107,214121363
1805,101,214121375
1806,99,214121386
1807,96,214121397
1819,95,214121408
1914,79,214121420
1920,78,214121430
1926,77,214121442
1932,78,214121453
1941,79,214121463
1947,79,214121475
1951,83,214121487
1950,85,214121498
1951,83,214121509
1949,81,214121519
1951,77,214121530
1952,78,214121542
1950,76,214121553
1944,75,214121563
1945,75,214121575
1944,75,214121586
1944,74,214121597
1944,74,214121608
1942,74,214121620
1940,75,214121630
1940,75,214121642
1942,85,214121653
1942,94,214121667
1940,96,214121675
1940,97,214121686
1940,97,214121697
1941,97,214121708
1943,97,214121720
1948,95,214121730
1957,92,214121741
1967,90,214121753
1977,87,214121764
1994,84,214121775
2005,82,214121786
2025,78,214121798
2036,75,214121808
2072,68,214121819
2075,68,214121830
2073,72,214121841
2073,73,214121852
2073,74,214121863
2073,74,214121875
2075,72,214121887
2076,69,214121896
2076,69,214121908
2076,70,214121919
2077,71,214121930
2077,70,214121941
2079,69,214121952
2080,69,214121964
2079,69,214121975
2078,69,214121986
2075,72,214121996
2073,76,214122008
2073,79,214122019
2072,81,214122030
2072,81,214122041
2070,84,214122052
2071,85,214122063
2071,90,214122074
2069,90,214122087
2072,91,214122098
2085,94,214122109
2167,90,214122122
2171,89,214122130
2174,88,214122141
2181,88,214122152
2184,91,214122163
2186,92,214122175
2187,92,214122185
2186,93,214122196
2183,90,214122208
2183,90,214122219
2183,91,214122232
2183,92,214122241
2180,91,214122252
2179,90,214122263
2178,91,214122274
2177,93,214122285
2176,95,214122296
2175,96,214122309
2176,93,214122319
2178,86,214122338
2178,87,214122343
2176,83,214122352
2176,82,214122365
2175,80,214122379
2175,78,214122385
2176,78,214122396
2176,76,214122410
2178,77,214122421
2179,77,214122430
2179,78,214122440
2179,79,214122452
2177,82,214122463
2172,90,214122474
2172,91,214122485
2172,94,214122496
2169,99,214122509
2163,108,214122519
2163,109,214122529
2162,109,214122541
2164,108,214122551
2166,106,214122565
2166,104,214122574
2166,104,214122585
2167,105,214122596
2169,104,214122608
2234,106,214122618
2243,106,214122629
2258,102,214122641
2265,100,214122652
2266,99,214122662
2268,98,214122677
2271,97,214122686
2271,91,214122696
2267,86,214122708
2266,88,214122718
2266,88,214122729
2264,88,214122741
2263,85,214122753
2264,83,214122765
2266,84,214122777
2265,83,214122786
2265,84,214122796
2265,88,214122807
2265,90,214122818
2263,94,214122829
2264,94,214122840
2268,93,214122851
2269,95,214122862
2282,97,214122874
2333,103,214122885
2334,103,214122896
2336,103,214122907
2338,99,214122920
2340,99,214122930
2343,99,214122940
2350,95,214122951
2352,94,214122963
2351,93,214122974
2351,94,214122986
2349,96,214122996
2347,100,214123007
2336,104,214123024
2301,114,214123029
2271,116,214123041
1969,115,214123052
1954,116,214123066
1924,116,214123074
1906,114,214123085
1886,113,214123096
1790,109,214123108
1783,105,214123119
1783,108,214123129
1784,109,214123140
1783,104,214123152
1783,105,214123162
1785,108,214123175
1786,111,214123186
1784,112,214123196
1784,111,214123207
1779,111,214123218
1780,111,214123229
1779,112,214123246
1779,113,214123252
1776,120,214123264
1776,123,214123274
1775,128,214123285
1775,131,214123295
1775,134,214123307
1776,135,214123318
1777,137,214123329
1779,135,214123340
1780,133,214123352
1780,135,214123362
1780,137,214123374
1781,136,214123385
1781,136,214123396
1792,137,214123407
1848,138,214123418
1876,137,214123429
1889,136,214123441
1908,138,214123452
1913,138,214123464
1930,132,214123474
1938,129,214123486
1938,128,214123495
1934,126,214123507
1936,124,214123518
1937,124,214123529
1937,122,214123540
1938,118,214123554
1939,118,214123562
1942,116,214123573
1944,116,214123585
1947,116,214123595
1949,116,214123607
1948,115,214123652
1947,116,214123657
1947,117,214123660
1947,118,214123665
1947,118,214123669
1948,121,214123677
1948,121,214123684
1950,124,214123695
1948,128,214123707
1946,131,214123720
1938,135,214123730
1941,136,214123742
1941,135,214123751
1942,134,214123762
1940,133,214123773
1941,131,214123785
1942,128,214123796
1943,127,214123807
1943,127,214123818
1945,124,214123829
1958,121,214123841
1983,118,214123851
2001,116,214123862
2022,114,214123880
2031,113,214123887
2045,111,214123902
2060,107,214123907
2074,104,214123918
2081,102,214123928
2085,103,214123940
2082,104,214123951
2082,108,214123962
2079,110,214123974
2079,109,214123984
2078,109,214123995
2076,109,214124006
2075,109,214124017
2075,113,214124029
2076,113,214124039
2077,117,214124051
2077,118,214124061
2074,123,214124073
2074,124,214124086
2074,124,214124103
2075,129,214124109
2076,136,214124118
2077,140,214124128
2076,140,214124139
2076,137,214124151
2075,134,214124162
2075,136,214124175
2075,140,214124185
2071,148,214124196
2072,147,214124206
2084,147,214124217
2158,151,214124228
2170,153,214124240
2194,151,214124250
2207,149,214124261
2221,145,214124273
2236,143,214124286
2239,143,214124295
2236,138,214124306
2238,133,214124317
2240,130,214124330
2240,129,214124341
2239,125,214124353
2238,125,214124362
2238,124,214124373
2236,125,214124384
2235,124,214124396
2235,125,214124406
2235,124,214124417
2234,123,214124428
2234,124,214124439
2234,124,214124450
2234,123,214124461
2233,120,214124473
2235,123,214124484
2237,123,214124494
2237,122,214124506
2235,123,214124517
2239,125,214124528
2246,126,214124540
2320,128,214124551
2335,127,214124561
2338,128,214124575
2342,130,214124584
2344,131,214124597
2345,131,214124609
2349,132,214124617
2358,132,214124628
2341,135,214124640
2339,135,214124651
2344,128,214124661
2346,127,214124673
2346,127,214124684
2349,124,214124695
2357,119,214124707
2349,121,214124718
2323,121,214124728
2290,120,214124739
1964,128,214124751
1955,128,214124761
1945,129,214124774
1940,129,214124787
1931,129,214124794
1856,131,214124807
1854,133,214124817
1851,132,214124827
1848,133,214124839
1850,132,214124850
1849,135,214124861
1849,138,214124872
1849,140,214124884
1846,149,214124894
1846,149,214124906
1846,146,214124917
1846,147,214124928
1847,148,214124939
1847,148,214124950
1846,151,214124961
1841,164,214124974
1840,165,214124983
1840,166,214124994
1842,168,214125008
1841,170,214125018
1840,172,214125029
1841,174,214125039
1841,174,214125050
1841,172,214125061
1841,169,214125072
1842,166,214125084
1841,162,214125094
1845,166,214125106
1859,171,214125118
1874,169,214125128
1896,167,214125139
1935,167,214125150
1951,166,214125160
1967,164,214125172
2000,148,214125183
2002,145,214125194
2002,148,214125205
2001,149,214125219
2001,149,214125239
2002,147,214125243
2005,143,214125251
2007,142,214125260
2008,144,214125272
2007,150,214125285
2009,151,214125294
2011,153,214125306
2011,156,214125317
2010,157,214125327
2009,158,214125339
2008,158,214125350
2008,159,214125361
2011,162,214125372
2014,163,214125383
2043,164,214125395
2084,167,214125407
2100,167,214125417
2119,166,214125427
2130,166,214125439
2138,168,214125449
2148,171,214125462
2147,172,214125472
2148,173,214125482
2152,173,214125494
2151,174,214125505
2150,174,214125516
2143,173,214125527
2137,171,214125540
2137,169,214125551
2141,167,214125561
2140,165,214125572
2140,160,214125583
2140,159,214125595
2137,159,214125605
2135,162,214125617
2136,161,214125628
2137,162,214125640
2135,164,214125649
2143,172,214125661
2150,175,214125679
2266,165,214125684
2283,163,214125695
2283,163,214125706
2290,163,214125716
2294,163,214125728
2303,163,214125738
2318,162,214125749
2313,162,214125761
2315,161,214125772
2317,163,214125783
2319,164,214125794
2318,162,214125806
2319,161,214125816
2320,159,214125827
2320,156,214125838
2319,155,214125849
2318,156,214125860
2312,158,214125872
2298,163,214125882
2287,168,214125899
2278,173,214125912
2272,179,214125916
2270,180,214125927
2267,184,214125938
2264,186,214125949
2263,187,214125961
2262,186,214125973
2263,182,214125983
2267,178,214125994
2268,175,214126005
2266,166,214126016
2266,164,214126027
2267,163,214126038
2268,170,214126050
2269,176,214126060
2269,170,214126072
2279,171,214126083
2293,171,214126095
2302,172,214126105
2344,175,214126121
2348,175,214126127
2367,174,214126138
2375,172,214126149
2380,171,214126160
2383,166,214126172
2387,165,214126183
2385,168,214126193
2388,169,214126205
2376,171,214126216
2349,179,214126227
2325,179,214126238
1929,203,214126249
1917,204,214126260
1906,205,214126271
1897,205,214126283
1884,205,214126294
1826,207,214126307
1821,204,214126319
1818,203,214126330
1818,202,214126338
1818,204,214126349
1817,204,214126360
1816,203,214126372
1815,203,214126383
1815,202,214126393
1815,202,214126405
1814,200,214126416
1815,188,214126426
1816,186,214126442
1816,185,214126449
1814,182,214126460
1813,179,214126471
1813,178,214126483
1813,178,214126493
1815,175,214126505
1815,173,214126516
1816,171,214126527
1818,167,214126538
1831,177,214126551
1931,178,214126564
1938,179,214126572
1944,184,214126582
1959,185,214126593
1966,187,214126604
1980,182,214126649
2005,181,214126652
2005,187,214126657
2002,180,214126661
2002,178,214126665
2003,176,214126671
2008,174,214126682
2008,174,214126693
2010,172,214126704
2012,171,214126716
2008,173,214126726
2007,173,214126738
1999,174,214126754
1998,175,214126759
1995,176,214126773
1998,188,214126783
1998,188,214126795
2001,185,214126804
2004,183,214126815
2005,183,214126831
2013,186,214126839
2014,186,214126849
2071,190,214126861
2088,191,214126872
2153,190,214126882
2175,190,214126893
2194,193,214126905
2206,197,214126915
2219,202,214126926
2219,202,214126938
2219,202,214126948
2219,200,214126960
2218,201,214126971
2215,201,214126989
2214,202,214126993
2212,201,214127007
2211,200,214127015
2211,200,214127026
2206,202,214127038
2205,202,214127048
2205,202,214127059
2208,198,214127071
2215,194,214127082
2216,195,214127093
2217,197,214127104
2218,199,214127115
2222,198,214127130
2222,198,214127138
2223,191,214127148
2223,191,214127160
2220,196,214127180
2220,197,214127186
2224,198,214127194
2229,201,214127204
2236,203,214127215
2266,212,214127226
2272,213,214127238
2271,212,214127250
2270,208,214127260
2287,208,214127271
2289,207,214127281
2327,207,214127293
2334,204,214127304
2338,203,214127315
2339,201,214127326
2337,202,214127338
2339,201,214127348
2342,197,214127360
2342,195,214127371
2341,192,214127382
2340,192,214127392
2311,195,214127404
2186,211,214127416
2009,240,214127427
1945,248,214127438
1886,249,214127450
1856,250,214127467
1827,252,214127471
1806,256,214127483
1795,257,214127492
1795,257,214127504
1794,258,214127515
1794,254,214127526
1793,250,214127537
1790,240,214127548
1790,240,214127559
1790,239,214127570
1790,240,214127582
1789,239,214127592
1790,240,214127603
1790,242,214127615
1792,241,214127625
1792,240,214127639
1793,241,214127648
1794,240,214127664
1796,232,214127676
1796,225,214127682
1795,229,214127692
1796,234,214127704
1796,236,214127715
1798,240,214127727
1799,243,214127738
1798,243,214127748
1797,243,214127762
1796,244,214127772
1796,248,214127782
1796,246,214127792
1795,243,214127804
1798,238,214127815
1798,238,214127825
1798,236,214127837
1798,240,214127848
1799,240,214127859
1799,245,214127870
1800,244,214127881
1834,255,214127896
1858,265,214127904
1883,274,214127915
1886,275,214127927
1894,279,214127937
1893,281,214127948
1895,282,214127959
1894,277,214127970
1900,280,214127981
1898,281,214127993
1900,282,214128003
1898,284,214128015
1900,290,214128025
1900,290,214128037
1901,290,214128048
1901,290,214128059
1901,288,214128070
1900,286,214128088
1900,284,214128095
1900,283,214128104
1899,283,214128120
1897,284,214128125
1897,283,214128138
1897,281,214128151
1898,279,214128159
1898,280,214128170
1899,279,214128181
1903,284,214128193
1914,284,214128203
1932,283,214128214
1973,277,214128225
2021,275,214128237
2065,284,214128249
2072,285,214128258
2073,285,214128270
2086,283,214128281
2097,281,214128292
2098,274,214128303
2095,269,214128316
2094,270,214128325
2090,273,214128336
2090,274,214128354
2090,273,214128362
2092,274,214128375
2092,275,214128390
2094,276,214128394
2094,277,214128407
2097,276,214128415
2098,277,214128425
2095,278,214128437
2096,278,214128448
2097,278,214128460
2101,281,214128470
2101,281,214128482
2102,283,214128492
2102,283,214128509
2101,287,214128514
2118,281,214128525
2147,271,214128537
2177,269,214128548
2190,268,214128559
2195,267,214128571
2204,265,214128581
2210,264,214128593
2215,263,214128603
2213,266,214128615
2228,266,214128625
2228,265,214128637
2230,266,214128648
2232,264,214128658
2233,264,214128673
2231,264,214128681
2230,264,214128692
2229,265,214128709
2230,265,214128714
2226,266,214128725
2226,269,214128736
2226,270,214128747
2226,273,214128758
2232,267,214128770
2242,267,214128781
2250,268,214128792
2258,268,214128803
2277,269,214128814
2288,270,214128825
2314,270,214128836
2345,273,214128847
2350,270,214128858
2350,271,214128872
2350,272,214128882
2345,266,214128891
2346,266,214128904
2344,261,214128914
2344,260,214128926
2344,259,214128936
2324,263,214128947
2319,264,214128958
2277,267,214128969
2070,290,214128983
2006,298,214128992
1971,303,214129005
1937,307,214129015
1900,309,214129026
1840,314,214129037
1826,307,214129048
1824,298,214129058
1825,293,214129069
1825,284,214129081
1826,282,214129091
1826,283,214129103
1825,288,214129114
1825,288,214129124
1825,291,214129136
1825,292,214129147
1826,296,214129158
1827,300,214129169
1830,307,214129188
1832,308,214129192
1831,307,214129203
1831,306,214129217
1830,305,214129224
1831,299,214129236
1829,293,214129247
1829,293,214129258
1827,293,214129270
1827,292,214129281
1826,291,214129291
1826,291,214129303
1829,290,214129314
1835,289,214129325
1839,288,214129336
1842,289,214129347
1838,293,214129358
1833,297,214129370
1834,301,214129381
1834,302,214129391
1840,299,214129403
1842,298,214129414
1876,299,214129424
1904,303,214129436
1918,305,214129447
1924,305,214129458
1929,305,214129473
1934,305,214129480
1965,306,214129491
1967,305,214129502
1971,301,214129514
1973,301,214129524
1973,302,214129536
1973,301,214129547
1971,301,214129558
1968,300,214129569
1967,300,214129580
1968,300,214129591
1967,299,214129603
1967,300,214129613
1967,300,214129651
1967,297,214129653
1968,294,214129656
1970,291,214129659
1971,292,214129669
1971,292,214129680
1971,294,214129691
1968,300,214129705
1966,302,214129714
1965,302,214129726
1964,302,214129736
1963,300,214129747
1963,299,214129757
1961,298,214129770
1961,297,214129781
1960,296,214129790
1960,296,214129803
1961,293,214129814
1961,292,214129825
1961,294,214129835
1962,296,214129847
1969,310,214129858
1969,309,214129869
1969,308,214129881
1967,309,214129891
1966,309,214129902
1966,310,214129913
1965,307,214129924
1963,307,214129940
1961,308,214129948
1956,309,214129961
1956,314,214129969
1955,316,214129980
1955,316,214129991
1959,321,214130002
1958,323,214130014
1957,324,214130024
1959,325,214130035
1960,325,214130046
1975,321,214130057
1978,322,214130069
2033,317,214130080
2037,316,214130090
2044,316,214130102
2059,307,214130113
2063,306,214130123
2064,306,214130135
2060,311,214130147
2064,315,214130159
2063,319,214130173
2063,319,214130180
2062,320,214130191
2061,320,214130202
2060,321,214130213
2060,321,214130224
2060,324,214130235
2059,322,214130247
2057,318,214130257
2056,316,214130269
2052,315,214130280
2052,315,214130290
2051,312,214130302
2052,311,214130313
2053,311,214130323
2055,307,214130336
2055,307,214130347
2056,305,214130364
2056,304,214130369
2057,296,214130381
2070,290,214130390
2077,288,214130402
2094,285,214130413
2112,282,214130423
2119,281,214130436
2136,279,214130447
2149,278,214130457
2171,279,214130469
2167,280,214130480
2192,280,214130491
2193,281,214130502
2193,278,214130513
2195,280,214130524
2196,280,214130535
2196,280,214130546
2196,277,214130557
2195,275,214130569
2195,272,214130581
2193,268,214130591
2189,266,214130602
2189,267,214130618
2193,264,214130623
2198,263,214130637
2199,262,214130646
2199,263,214130657
2197,268,214130670
2199,266,214130680
2213,264,214130690
2222,262,214130702
2274,251,214130714
2274,252,214130724
2277,252,214130739
2274,259,214130748
2274,259,214130756
2274,256,214130768
2273,256,214130780
2274,260,214130790
2272,263,214130803
2273,264,214130814
2274,265,214130823
2278,265,214130835
2280,264,214130848
2278,265,214130857
2276,263,214130868
2273,260,214130879
2272,260,214130891
2271,259,214130902
2270,261,214130914
2268,261,214130925
2266,263,214130940
2264,267,214130946
2264,267,214130956
2264,267,214130968
2262,274,214130979
2293,293,214130990
2280,287,214131002
2303,291,214131013
2306,292,214131023
2310,292,214131035
2324,299,214131045
2327,301,214131057
2332,303,214131070
2327,297,214131079
2327,293,214131090
2324,291,214131101
2324,291,214131112
2325,291,214131123
2326,292,214131135
2328,291,214131146
2329,288,214131156
2334,286,214131168
2335,284,214131180
2339,284,214131190
2338,287,214131201
2339,291,214131212
2339,293,214131223
2340,297,214131234
2340,298,214131246
2336,296,214131256
2335,297,214131268
2333,298,214131279
1963,342,214131290
1904,337,214131301
1879,336,214131312
1873,336,214131323
1868,337,214131334
1861,338,214131346
1853,338,214131356
1842,337,214131370
1824,334,214131381
1818,344,214131392
1821,341,214131401
1822,339,214131412
1822,339,214131423
1820,339,214131435
1820,339,214131445
1818,341,214131456
1818,344,214131468
1818,345,214131478
1819,344,214131490
1817,343,214131500
1811,340,214131512
1811,341,214131523
1813,343,214131534
1814,344,214131545
1813,344,214131556
1809,343,214131568
1811,342,214131579
1804,340,214131590
1803,340,214131601
1805,341,214131612
1807,339,214131622
1812,335,214131634
1826,334,214131651
1852,336,214131656
1863,337,214131667
1885,339,214131679
1895,339,214131691
1915,343,214131701
1952,348,214131712
1962,350,214131722
1962,350,214131734
1960,354,214131745
1957,354,214131756
1955,356,214131767
1955,357,214131778
1956,357,214131790
1958,356,214131801
1958,356,214131814
1958,357,214131824
1958,358,214131835
1958,360,214131846
1957,368,214131856
1957,372,214131867
1958,374,214131879
1958,378,214131889
1955,381,214131900
1957,372,214131914
1956,372,214131922
1961,363,214131934
1962,364,214131945
1965,367,214131956
1963,361,214131971
1965,363,214131978
2001,365,214131990
2021,363,214132000
2029,365,214132011
2046,366,214132022
2056,364,214132034
2062,362,214132048
2063,363,214132056
2062,365,214132069
2064,361,214132078
2063,362,214132091
2061,364,214132100
2060,367,214132112
2063,371,214132127
2063,374,214132133
2063,375,214132145
2056,376,214132155
2055,376,214132167
2054,378,214132178
2061,382,214132190
2065,385,214132200
2068,389,214132211
2068,391,214132222
2066,392,214132234
2061,395,214132245
2060,396,214132256
2061,397,214132268
2060,397,214132278
2066,398,214132289
2073,397,214132300
2073,397,214132311
2090,394,214132323
2101,393,214132333
2109,392,214132345
2112,391,214132355
2126,387,214132367
2140,383,214132378
2144,382,214132389
2146,383,214132400
2147,381,214132411
2145,379,214132422
2142,375,214132433
2141,376,214132444
2144,375,214132455
2145,374,214132467
2147,374,214132478
2151,380,214132489
2150,379,214132500
2143,376,214132513
2143,376,214132523
2145,375,214132533
2153,369,214132544
2165,365,214132555
2208,357,214132566
2215,356,214132578
2224,355,214132589
2246,347,214132600
2252,345,214132611
2274,340,214132649
2264,340,214132654
2269,344,214132658
2269,344,214132663
2269,345,214132667
2272,345,214132677
2274,346,214132689
2275,354,214132700
2276,353,214132711
2282,349,214132722
2284,344,214132733
2285,342,214132746
2285,340,214132755
2280,334,214132766
2281,331,214132779
2281,327,214132789
2281,322,214132800
2282,321,214132812
2281,317,214132821
2281,312,214132833
2283,314,214132844
2310,322,214132855
2321,326,214132868
2350,338,214132877
2356,339,214132890
2357,340,214132899
2364,340,214132910
2366,338,214132922
2372,327,214132935
2373,320,214132944
2383,314,214132958
2381,314,214132966
2388,309,214132978
2388,302,214132988
2387,302,214132999
2380,302,214133011
2320,300,214133022
2215,298,214133034
1906,293,214133044
1882,293,214133055
1886,292,214133066
1884,289,214133077
1864,286,214133089
1775,281,214133099
1766,265,214133111
1763,265,214133124
1765,249,214133133
1765,243,214133144
1764,241,214133155
1765,239,214133166
1766,237,214133179
1767,238,214133193
1767,237,214133200
1764,233,214133212
1764,232,214133222
1764,232,214133233
1765,232,214133245
1764,232,214133255
1764,231,214133267
1763,232,214133277
1763,235,214133288
1764,239,214133299
1764,242,214133310
1764,242,214133321
1766,244,214133333
1781,248,214133344
1823,262,214133355
1882,287,214133366
1898,295,214133377
1904,298,214133388
1909,301,214133399
1908,309,214133410
1913,314,214133426
1916,312,214133438
1919,315,214133444
1916,321,214133455
1915,324,214133467
1912,329,214133477
1911,333,214133488
1911,335,214133499
1910,336,214133510
1908,338,214133521
1902,342,214133532
1900,351,214133544
1900,355,214133555
1905,358,214133566
1904,359,214133577
1905,361,214133588
1905,361,214133599
1904,361,214133621
1906,363,214133629
1907,365,214133642
1907,365,214133646
1908,364,214133657
1907,364,214133671
1905,363,214133677
1892,361,214133688
1893,361,214133699
1891,361,214133711
1892,361,214133721
1892,360,214133734
1892,360,214133743
1894,363,214133755
1897,363,214133766
1899,366,214133777
1902,366,214133789
1906,367,214133800
1912,365,214133810
1912,366,214133821
1913,365,214133833
1914,364,214133843
1928,361,214133857
1947,358,214133867
1983,349,214133877
1987,348,214133888
1994,348,214133900
1999,348,214133912
2010,346,214133921
2016,337,214133933
2021,328,214133943
2023,328,214133954
2023,328,214133966
2023,315,214133977
2023,314,214133988
2021,309,214133999
2015,299,214134010
2015,295,214134021
2014,292,214134033
2014,292,214134044
2012,291,214134054
2013,292,214134068
2015,292,214134078
2017,291,214134087
2018,288,214134100
2027,290,214134110
2100,286,214134121
2120,281,214134132
2146,262,214134144
2148,261,214134154
2152,253,214134165
2158,248,214134177
2159,244,214134188
2162,235,214134199
2168,232,214134210
2172,239,214134221
2172,237,214134233
2170,235,214134243
2172,234,214134258
2171,232,214134266
2175,228,214134277
2177,228,214134288
2175,223,214134299
2179,217,214134310
2179,220,214134321
2180,211,214134333
2179,202,214134343
2178,200,214134354
2177,200,214134368
2175,202,214134377
2175,203,214134387
2206,199,214134399
2250,197,214134410
2271,197,214134421
2275,196,214134433
2278,197,214134443
2287,196,214134454
2300,195,214134466
2306,194,214134477
2364,193,214134488
2365,195,214134499
2362,196,214134510
2366,209,214134525
2354,212,214134533
2327,222,214134544
2245,233,214134554
2190,241,214134565
2170,245,214134577
2152,248,214134590
2127,254,214134599
2110,257,214134610
1976,277,214134624
1974,276,214134633
1972,281,214134644
1974,279,214134654
1974,280,214134666
1971,280,214134677
1969,279,214134692
1970,279,214134702
1970,280,214134711
1971,282,214134721
1969,283,214134732
1969,295,214134743
1967,297,214134754
1965,304,214134765
1964,308,214134776
1963,310,214134787
1965,319,214134798
1965,325,214134810
1965,326,214134821
1964,328,214134832
1965,331,214134849
1965,341,214134855
1979,348,214134865
2059,369,214134877
2070,371,214134887
2082,375,214134899
2089,378,214134911
2100,382,214134921
